county,year,month,temperature,quantile_score,model_type
San Bernardino,2018,9,28.297978415535056,0.4139490333229605,AutoBNN - Temperature Anom Lags
San Bernardino,2018,10,19.823993610298142,0.16875615961924947,AutoBNN - Temperature Anom Lags
San Bernardino,2018,11,13.630796143178202,0.3037816272540526,AutoBNN - Temperature Anom Lags
San Bernardino,2018,12,9.47677626599136,0.16359363652238937,AutoBNN - Temperature Anom Lags
San Joaquin,2018,1,10.601055533229726,0.3118454698119501,AutoBNN - Temperature Anom Lags
San Joaquin,2018,2,10.66510537427706,0.32181492083752994,AutoBNN - Temperature Anom Lags
San Joaquin,2018,3,12.59980760802472,0.2745630520973542,AutoBNN - Temperature Anom Lags
San Joaquin,2018,4,15.99812058001362,0.16202604776982102,AutoBNN - Temperature Anom Lags
San Joaquin,2018,5,19.040211490565017,0.461853922219439,AutoBNN - Temperature Anom Lags
San Joaquin,2018,6,23.009237892409715,0.2818687004212177,AutoBNN - Temperature Anom Lags
San Joaquin,2018,7,24.888037774630504,0.1771938948258005,AutoBNN - Temperature Anom Lags
San Joaquin,2018,8,22.47519196783867,0.5654316719734308,AutoBNN - Temperature Anom Lags
San Joaquin,2018,9,20.790068282678988,0.5334908123690673,AutoBNN - Temperature Anom Lags
San Joaquin,2018,10,18.157066183601785,0.14320386058453355,AutoBNN - Temperature Anom Lags
San Joaquin,2018,11,12.76198280761281,0.14679772051596882,AutoBNN - Temperature Anom Lags
San Joaquin,2018,12,9.870747778939062,0.1620396472859864,AutoBNN - Temperature Anom Lags
Solano,2018,1,10.577028931472228,0.18182239989439647,AutoBNN - Temperature Anom Lags
Solano,2018,2,11.793925978391655,0.2472578356302146,AutoBNN - Temperature Anom Lags
Solano,2018,3,12.725309196187538,0.18937856455493451,AutoBNN - Temperature Anom Lags
Solano,2018,4,15.6715183741818,0.16031555107145598,AutoBNN - Temperature Anom Lags
Solano,2018,5,18.498957971745995,0.3660462575609033,AutoBNN - Temperature Anom Lags
Solano,2018,6,22.06890435655004,0.2615912400953696,AutoBNN - Temperature Anom Lags
Solano,2018,7,22.92686621604969,0.18126501449430826,AutoBNN - Temperature Anom Lags
Solano,2018,8,20.96850731249924,0.4621181248384292,AutoBNN - Temperature Anom Lags
Solano,2018,9,19.955710899350947,0.46716555364806245,AutoBNN - Temperature Anom Lags
Solano,2018,10,18.32296989397946,0.17347188017585063,AutoBNN - Temperature Anom Lags
Solano,2018,11,13.754038127864192,0.19974941480641414,AutoBNN - Temperature Anom Lags
Solano,2018,12,10.23719064030189,0.15913823871901542,AutoBNN - Temperature Anom Lags
Stanislaus,2018,1,11.040057229454362,0.3285210657480991,AutoBNN - Temperature Anom Lags
Stanislaus,2018,2,10.513326613377105,0.2648385029143155,AutoBNN - Temperature Anom Lags
Stanislaus,2018,3,12.447957095794608,0.3224757263907278,AutoBNN - Temperature Anom Lags
Stanislaus,2018,4,16.419432019928934,0.169719714417,AutoBNN - Temperature Anom Lags
Stanislaus,2018,5,19.729926376221783,0.4750009794141908,AutoBNN - Temperature Anom Lags
Stanislaus,2018,6,24.22310509322909,0.27637605638215035,AutoBNN - Temperature Anom Lags
Stanislaus,2018,7,27.508882893500697,0.16992571217845184,AutoBNN - Temperature Anom Lags
Stanislaus,2018,8,24.6242170736038,0.6406093809482725,AutoBNN - Temperature Anom Lags
Stanislaus,2018,9,22.259479771621105,0.48036004625787626,AutoBNN - Temperature Anom Lags
Stanislaus,2018,10,18.635710104231407,0.17316325075698621,AutoBNN - Temperature Anom Lags
Stanislaus,2018,11,12.97359942682749,0.1727222182564061,AutoBNN - Temperature Anom Lags
Stanislaus,2018,12,9.81809627770474,0.17392311502285682,AutoBNN - Temperature Anom Lags
Tulare,2018,1,6.967912830305011,0.6335076583876754,AutoBNN - Temperature Anom Lags
Tulare,2018,2,5.271389411554992,0.1881960743308218,AutoBNN - Temperature Anom Lags
Tulare,2018,3,6.699524127450445,0.551941914678824,AutoBNN - Temperature Anom Lags
Tulare,2018,4,11.783163514877458,0.5276406834823918,AutoBNN - Temperature Anom Lags
Tulare,2018,5,15.230002301118477,0.26901971460893903,AutoBNN - Temperature Anom Lags
Tulare,2018,6,21.21907805611073,0.1797950474059943,AutoBNN - Temperature Anom Lags
Tulare,2018,7,25.72556935975132,0.22721445337690493,AutoBNN - Temperature Anom Lags
Tulare,2018,8,24.036926207645536,0.16249008588718647,AutoBNN - Temperature Anom Lags
Tulare,2018,9,21.011505571432167,0.21387789962869702,AutoBNN - Temperature Anom Lags
Tulare,2018,10,14.334487919722278,0.1509265535738733,AutoBNN - Temperature Anom Lags
Tulare,2018,11,9.6550868240289,0.20402310343703836,AutoBNN - Temperature Anom Lags
Tulare,2018,12,4.689511078813894,0.16541006274596612,AutoBNN - Temperature Anom Lags
Fresno,2019,1,6.216901371755398,0.1839094399141543,AutoBNN - Temperature Anom Lags
Fresno,2019,2,3.745315251804129,0.626275443621356,AutoBNN - Temperature Anom Lags
Fresno,2019,3,8.075260163840198,0.19375802719231808,AutoBNN - Temperature Anom Lags
Fresno,2019,4,13.659414194553676,0.4431017915648643,AutoBNN - Temperature Anom Lags
Fresno,2019,5,13.60272124199497,1.16360898939046,AutoBNN - Temperature Anom Lags
Fresno,2019,6,21.85292493324675,0.1376684400830606,AutoBNN - Temperature Anom Lags
Fresno,2019,7,24.19742056762811,0.28468237767616905,AutoBNN - Temperature Anom Lags
Fresno,2019,8,24.5528666594451,0.19817171066698405,AutoBNN - Temperature Anom Lags
Fresno,2019,9,20.239956310949253,0.16821431264130754,AutoBNN - Temperature Anom Lags
Fresno,2019,10,14.238014479669516,0.19365969859289395,AutoBNN - Temperature Anom Lags
Fresno,2019,11,9.871128607109938,0.1943457497550984,AutoBNN - Temperature Anom Lags
Fresno,2019,12,5.888724974040201,0.1618855262705774,AutoBNN - Temperature Anom Lags
Kern,2019,1,9.126965216652591,0.17921176404664013,AutoBNN - Temperature Anom Lags
Kern,2019,2,6.582651069469762,0.6785113792708425,AutoBNN - Temperature Anom Lags
Kern,2019,3,11.624964087401963,0.14656532752845022,AutoBNN - Temperature Anom Lags
Kern,2019,4,17.293261603712665,0.6619782492729147,AutoBNN - Temperature Anom Lags
Kern,2019,5,16.36207211072849,1.319908624309482,AutoBNN - Temperature Anom Lags
Kern,2019,6,25.20993084418052,0.18197602092617687,AutoBNN - Temperature Anom Lags
Kern,2019,7,27.266063929796303,0.20705662237273323,AutoBNN - Temperature Anom Lags
Kern,2019,8,27.089645066922003,0.15179960814389318,AutoBNN - Temperature Anom Lags
Kern,2019,9,22.99669415086271,0.21434668687106384,AutoBNN - Temperature Anom Lags
Kern,2019,10,16.564245916191908,0.30101875207640905,AutoBNN - Temperature Anom Lags
Kern,2019,11,12.38271572391602,0.1689245667180629,AutoBNN - Temperature Anom Lags
Kern,2019,12,8.10144576006445,0.1752486735762972,AutoBNN - Temperature Anom Lags
Los Angeles,2019,1,10.637831517062011,0.14606255562618523,AutoBNN - Temperature Anom Lags
Los Angeles,2019,2,7.828815849235866,0.9350711850806919,AutoBNN - Temperature Anom Lags
Los Angeles,2019,3,12.10814545155597,0.1480018909109963,AutoBNN - Temperature Anom Lags
Los Angeles,2019,4,16.075604993683157,0.2192893083589246,AutoBNN - Temperature Anom Lags
Los Angeles,2019,5,15.024861952171136,0.7957528747573044,AutoBNN - Temperature Anom Lags
Los Angeles,2019,6,20.98272034645936,0.23629446147668237,AutoBNN - Temperature Anom Lags
Los Angeles,2019,7,23.90496920109041,0.3364792600514913,AutoBNN - Temperature Anom Lags
Los Angeles,2019,8,24.49423674436059,0.18706013308330016,AutoBNN - Temperature Anom Lags
Los Angeles,2019,9,22.43378424585404,0.16462048248510164,AutoBNN - Temperature Anom Lags
Los Angeles,2019,10,18.08064655057035,0.1561507470047835,AutoBNN - Temperature Anom Lags
Los Angeles,2019,11,14.163193695268262,0.178645410038004,AutoBNN - Temperature Anom Lags
Los Angeles,2019,12,9.523843284737096,0.23396460841099423,AutoBNN - Temperature Anom Lags
Merced,2019,1,10.88851258130859,0.29297090750150007,AutoBNN - Temperature Anom Lags
Merced,2019,2,9.384349537017329,0.34959899400219774,AutoBNN - Temperature Anom Lags
Merced,2019,3,13.080606415454495,0.1631583535851854,AutoBNN - Temperature Anom Lags
Merced,2019,4,18.54467012902625,0.5458857630358803,AutoBNN - Temperature Anom Lags
Merced,2019,5,18.687100244866144,0.7616778200021898,AutoBNN - Temperature Anom Lags
Merced,2019,6,25.96607662845355,0.32411630929118457,AutoBNN - Temperature Anom Lags
Merced,2019,7,26.8732808370612,0.4709806785619619,AutoBNN - Temperature Anom Lags
Merced,2019,8,27.331818964768217,0.394532437872405,AutoBNN - Temperature Anom Lags
Merced,2019,9,23.87419777597154,0.14598286467971222,AutoBNN - Temperature Anom Lags
Merced,2019,10,17.797439879763147,0.23519611572978472,AutoBNN - Temperature Anom Lags
Merced,2019,11,13.247375748399236,0.1626430921813454,AutoBNN - Temperature Anom Lags
Merced,2019,12,10.843132921581343,0.2521859392794696,AutoBNN - Temperature Anom Lags
Orange,2019,1,13.208615283381732,0.16261807406189463,AutoBNN - Temperature Anom Lags
Orange,2019,2,11.23377785462037,0.491689012116856,AutoBNN - Temperature Anom Lags
Orange,2019,3,14.34762871801297,0.1509845757943512,AutoBNN - Temperature Anom Lags
Orange,2019,4,16.504415097327524,0.20657538794507885,AutoBNN - Temperature Anom Lags
Orange,2019,5,16.052806504494583,0.3633563737736808,AutoBNN - Temperature Anom Lags
Orange,2019,6,19.136478830836325,0.1950108954848515,AutoBNN - Temperature Anom Lags
Orange,2019,7,22.050566280368912,0.3412422250978874,AutoBNN - Temperature Anom Lags
Orange,2019,8,22.61463006760772,0.4490798352417921,AutoBNN - Temperature Anom Lags
Orange,2019,9,22.584121316439848,0.15537144927665442,AutoBNN - Temperature Anom Lags
Orange,2019,10,19.83195524120481,0.24210717759650166,AutoBNN - Temperature Anom Lags
Orange,2019,11,16.171069250106655,0.1436497769813345,AutoBNN - Temperature Anom Lags
Orange,2019,12,13.07340993399322,0.14419178600564148,AutoBNN - Temperature Anom Lags
Placer,2019,1,5.122475119242949,0.23491495020461806,AutoBNN - Temperature Anom Lags
Placer,2019,2,2.049524980560875,1.1727567839140847,AutoBNN - Temperature Anom Lags
Placer,2019,3,6.1342757244803465,0.1677303679362692,AutoBNN - Temperature Anom Lags
Placer,2019,4,11.190399354019064,0.7706145220212263,AutoBNN - Temperature Anom Lags
Placer,2019,5,11.755752279942271,1.0166759308359838,AutoBNN - Temperature Anom Lags
Placer,2019,6,19.484852845939884,0.19109646009676387,AutoBNN - Temperature Anom Lags
Placer,2019,7,22.001110896924843,0.6445415218821678,AutoBNN - Temperature Anom Lags
Placer,2019,8,22.55034975716564,0.22670562570745292,AutoBNN - Temperature Anom Lags
Placer,2019,9,17.472729289757638,0.5845361292482627,AutoBNN - Temperature Anom Lags
Placer,2019,10,11.455611800714337,0.7489568764031536,AutoBNN - Temperature Anom Lags
Placer,2019,11,8.370371759209092,0.24982258434247487,AutoBNN - Temperature Anom Lags
Placer,2019,12,4.844989119158527,0.18121644268734285,AutoBNN - Temperature Anom Lags
Riverside,2019,1,11.558174064694583,0.2844883200759538,AutoBNN - Temperature Anom Lags
Riverside,2019,2,9.770823283179425,0.9304164282360463,AutoBNN - Temperature Anom Lags
Riverside,2019,3,15.543934952415327,0.15295442472503643,AutoBNN - Temperature Anom Lags
Riverside,2019,4,20.466829357927168,0.2898164123838598,AutoBNN - Temperature Anom Lags
Riverside,2019,5,19.875006678971545,1.408484254268685,AutoBNN - Temperature Anom Lags
Riverside,2019,6,27.50274945080816,0.3647294379484774,AutoBNN - Temperature Anom Lags
Riverside,2019,7,30.76675293864389,0.4018935081152001,AutoBNN - Temperature Anom Lags
Riverside,2019,8,31.26517565384927,0.15307502980786142,AutoBNN - Temperature Anom Lags
Riverside,2019,9,26.9589059750054,0.3324249436774038,AutoBNN - Temperature Anom Lags
Riverside,2019,10,20.41162258228303,0.6838332229732262,AutoBNN - Temperature Anom Lags
Riverside,2019,11,15.589701799659451,0.15193614154753057,AutoBNN - Temperature Anom Lags
Riverside,2019,12,10.69419471641976,0.33441414864827884,AutoBNN - Temperature Anom Lags
Sacramento,2019,1,10.627133297066734,0.40953034060169957,AutoBNN - Temperature Anom Lags
Sacramento,2019,2,9.341170567719246,0.4818879094208129,AutoBNN - Temperature Anom Lags
Sacramento,2019,3,12.723852203040508,0.1948963938277177,AutoBNN - Temperature Anom Lags
Sacramento,2019,4,17.407981582345656,0.3973237050783755,AutoBNN - Temperature Anom Lags
Sacramento,2019,5,17.402331112098864,0.8118168006942729,AutoBNN - Temperature Anom Lags
Sacramento,2019,6,24.205613850444024,0.22751723340063387,AutoBNN - Temperature Anom Lags
Sacramento,2019,7,24.579973276809312,0.24870960327109903,AutoBNN - Temperature Anom Lags
Sacramento,2019,8,25.334666297717263,0.4048387017153732,AutoBNN - Temperature Anom Lags
Sacramento,2019,9,22.71816831497722,0.16328300042284857,AutoBNN - Temperature Anom Lags
Sacramento,2019,10,17.561781290991007,0.22074614754981461,AutoBNN - Temperature Anom Lags
Sacramento,2019,11,12.589267840873276,0.15428281689683596,AutoBNN - Temperature Anom Lags
Sacramento,2019,12,10.671004858633296,0.2996989439533215,AutoBNN - Temperature Anom Lags
San Bernardino,2019,1,9.73586276460776,0.25486459404832185,AutoBNN - Temperature Anom Lags
San Bernardino,2019,2,7.95503881155031,0.9481206013578356,AutoBNN - Temperature Anom Lags
San Bernardino,2019,3,14.29877871152138,0.16094686203833783,AutoBNN - Temperature Anom Lags
San Bernardino,2019,4,19.85156493446084,0.3400143302450276,AutoBNN - Temperature Anom Lags
San Bernardino,2019,5,19.47142986357857,1.6627786507148936,AutoBNN - Temperature Anom Lags
San Bernardino,2019,6,28.3676364822914,0.30348918639650246,AutoBNN - Temperature Anom Lags
San Bernardino,2019,7,31.28390598464506,0.5006315638501234,AutoBNN - Temperature Anom Lags
San Bernardino,2019,8,31.373882769045224,0.14073056151168514,AutoBNN - Temperature Anom Lags
