"county","year","month","latitude","longitude","volumetric_soil_water_layer_1","soil_temperature_layer_1","surface_runoff","convective_precipitation","runoff","precipitation","potential_evaporation","low_veg_cover","hi_veg_cover","leaf_area_index_lo_veg","leaf_area_index_hi_veg","surface_pressure","temperature","dewpoint_temperature","skin_reservoir_content","wind_speed","skin_temperature","relative_humidity","vapor_pressure_diff"
"San Bernardino",1991,3,34.8417045289961,-116.178323975937,0.129336759799965,12.2614164657942,0.1402811663977,0.7952503407892,0.1403709191333,2.2811789302842,-3.282250439259,0.950436306773668,0.0359697034477246,0.596281984980747,0.676986565362177,92.0809320033334,10.5305183476976,-1.1925591201354,0.0215419869425646,3.3306373624974,10.7184500317589,0.448300889948907,7.24603591042978
"San Bernardino",1991,4,34.8417045289961,-116.178323975937,0.0320378451467263,20.1565609025571,0.009437072331278,0.0077730146009422,0.0093784429145704,0.0163675489623443,-5.726280035176,0.950436306773668,0.0359697034477246,0.596960310863532,0.677922109572936,92.1950790216876,16.937846737372,-3.2773635161148,0.0013460073664062,3.30699458945784,20.0207925578272,0.260850558498487,14.657903969136
"San Bernardino",1991,5,34.8417045289961,-116.178323975937,0.0242286954011491,24.8202109769467,0.0021162699391559,0.0220418876346983,0.0019330491266305,0.0374500081220038,-6.8667382695953,0.950436306773668,0.0359697034477246,0.595616376185958,0.678069634763303,91.9926158440214,20.1728361521303,-0.248428162183643,0.0006830562075475,3.3831520103512,24.8959574217974,0.261694209429631,17.8733837741015
"San Bernardino",1991,6,34.8417045289961,-116.178323975937,0.0198407950803168,30.2385222074773,0.0024470094802564,0.0677720887441879,0.0022912849120948,0.0741330198115879,-7.7749860971436,0.950436306773668,0.0359697034477246,0.594652300826698,0.677255491013099,92.0270575071628,25.4728543148497,2.85208011028118,0.0005286498751188,2.91570062886968,30.4695347509168,0.235688893356886,25.4284586682504
"San Bernardino",1991,7,34.8417045289961,-116.178323975937,0.0225588884372191,34.6628638973739,0.0087723595282163,0.2463937957046,0.0084888736066654,0.2505831920528,-8.0665535843515,0.950436306773668,0.0359697034477246,0.593888734687973,0.676598919002413,92.2396803488032,30.1337563118133,6.3270359292128,0.0012400164242195,2.41486134399978,35.0567051733574,0.226799601118907,33.6150689024131
"San Bernardino",1991,8,34.8417045289961,-116.178323975937,0.028447578438727,33.3159966792555,0.015569211593531,0.4088516470556,0.0153729327307182,0.4353498425433,-7.1230665598461,0.950436306773668,0.0359697034477246,0.593170715478255,0.676007721042609,92.3498723545453,29.092270524928,7.61931640256512,0.0018399844833083,2.29120493084203,33.4427806441507,0.259823242599325,30.2389629551795
"San Bernardino",1991,9,34.8417045289961,-116.178323975937,0.0282532532470827,29.8938237404346,0.0144536212275841,0.3814052206566,0.0144648143835826,0.3844251949658,-5.7901263663306,0.950436306773668,0.0359697034477246,0.590976914977092,0.674651337856333,92.2792227497298,26.6043691246877,7.44609793822212,0.0026013229156381,2.0371019285647,29.7925611995285,0.295168699452233,24.7128563558096
"San Bernardino",1991,10,34.8417045289961,-116.178323975937,0.0282149957978519,23.6022569723098,0.0065557930611117,0.0761019809939866,0.0063236645977525,0.1815305945144,-4.6261925054119,0.950436306773668,0.0359697034477246,0.588073060525477,0.672649858800543,92.261392794022,21.878945438044,0.0792566975672457,0.002198454049764,2.58793115992297,22.9521588387884,0.2357980257077,20.2146313746636
"San Bernardino",1991,11,34.8417045289961,-116.178323975937,0.0192771804044775,14.1975260934582,0.0028142812585283,0.0525025629983138,0.0028142812585283,0.0770565583919048,-2.8786152642082,0.950436306773668,0.0359697034477246,0.585389189727945,0.670722951241572,92.5116259458348,13.6157261466589,-4.98243769918031,0.001407776524081,2.70904935336045,13.4234913050371,0.271448478963808,11.4270188127788
"San Bernardino",1991,12,34.8417045289961,-116.178323975937,0.0573960360022397,8.67593129178107,0.0253685042994383,0.248961969432,0.0253790257572856,0.8453523469468,-1.6714945656671,0.950436306773668,0.0359697034477246,0.585102849089974,0.670572808229992,92.5323237242572,8.85266267953642,-3.22454402160355,0.012567241736272,2.29156962695209,7.64946995503465,0.423904391085415,6.58655359701745
"San Bernardino",1992,1,34.8417045289961,-116.178323975937,0.100148544140782,7.83763879030306,0.040164255764017,0.3475589612453,0.0400253831846044,0.9155769306067,-1.847040784811,0.950436306773668,0.0359697034477246,0.58711005536375,0.671771102589269,92.5618007000887,8.39983839002326,-4.84330369086501,0.0166288205875921,2.44577837234474,6.63574190820867,0.390622419433992,6.80794302940167
"San Bernardino",1992,2,34.8417045289961,-116.178323975937,0.170381611080758,12.0457604694113,0.1510638225151,0.9103132898694,0.1509315311586,2.4913214409965,-2.3194379305577,0.950436306773668,0.0359697034477246,0.591338950722873,0.673922618363661,92.419293350222,12.1244490400221,1.51710271900242,0.0283768143307958,2.50688944763041,11.0530950353983,0.482667501571856,7.4058552978818
"San Bernardino",1992,3,34.8417045289961,-116.178323975937,0.142526397668837,14.6576463208199,0.1303259460628,1.6876380590155,0.1303534764666,2.65272595741,-3.0344020727686,0.950436306773668,0.0359697034477246,0.596290934866215,0.677000018420983,92.1521606417986,13.1751674212748,3.62284818151761,0.0266065751004286,2.32470825402051,13.7615430379105,0.524941182515687,7.32790728912965
"San Bernardino",1992,4,34.8417045289961,-116.178323975937,0.0716058318831464,22.0894554095399,0.0103218226313795,0.1676501931952,0.0103025602382312,0.1976809698897,-5.6362180846127,0.950436306773668,0.0359697034477246,0.596960310863532,0.677922109572936,92.2293675679049,20.0620152815663,1.85348134358185,0.0025565013967259,2.4220707924039,22.345141047659,0.300477660424556,16.6399238268657
"San Bernardino",1992,5,34.8417045289961,-116.178323975937,0.0344342845146582,28.230145137207,0.0170671446654503,0.3211068599684,0.0170172023868954,0.3300772328634,-6.7580497933254,0.950436306773668,0.0359697034477246,0.595616376185958,0.678069634763303,92.0890169061793,24.0326444561838,5.09333990984487,0.0023114109730815,2.46699404840552,28.5226345103859,0.297790261136968,21.35486245545
"San Bernardino",1992,6,34.8417045289961,-116.178323975937,0.0247194999553242,31.2007395328628,0.001724048411353,0.0393706552802153,0.0016889610289487,0.0405852370630416,-8.0210583569435,0.950436306773668,0.0359697034477246,0.594652300826698,0.677255491013099,91.941755698326,26.4236807834216,3.53250868977557,0.000249780015962,3.07413424489278,31.2744967095371,0.234155763180591,26.9833301419645
"San Bernardino",1992,7,34.8417045289961,-116.178323975937,0.0190235647963106,33.724126517859,0.0085827117452425,0.1436167222274,0.0082055158146966,0.1951540026427,-7.8040366312303,0.950436306773668,0.0359697034477246,0.593888734687973,0.676598919002413,92.1876656182136,29.139431913216,7.65411873990251,0.0013995922914085,2.7646752539267,34.0048051607858,0.261999573121966,30.3384956050355
"San Bernardino",1992,8,34.8417045289961,-116.178323975937,0.0233866768467781,34.9854841978395,0.0124087840232029,0.2949409411937,0.0124481564446494,0.3265898926462,-7.3935739652265,0.950436306773668,0.0359697034477246,0.593170715478255,0.676007721042609,92.3361664583766,30.5700827681415,9.77051759221615,0.0012461076271336,2.45937094319418,34.8478566705755,0.274234446558855,32.045740832444
"San Bernardino",1992,9,34.8417045289961,-116.178323975937,0.0108378624092134,30.195207835024,0.0005967606688419,0.019778304550309,0.0004350532043683,0.0198670827407989,-6.3106523704326,0.950436306773668,0.0359697034477246,0.590976914977092,0.674651337856333,92.1809079845319,27.2138770768257,3.90189943857109,0.0001472035004899,2.32290342725204,30.1345558135123,0.222547539168449,28.3001518948077
"San Bernardino",1992,10,34.8417045289961,-116.178323975937,0.0391642367814773,22.6830624552698,0.01764316939653,0.5093181277565,0.0176431782528501,0.5635628689105,-4.1230039711706,0.950436306773668,0.0359697034477246,0.588073060525477,0.672649858800543,92.2816104170169,20.8453817428137,2.62240707101199,0.0066296547041707,2.2477242998588,22.0419492690696,0.300012542244752,17.3803747474512
"San Bernardino",1992,11,34.8417045289961,-116.178323975937,0.023296038525817,12.4948233153647,0.0004437993008178,0.0046585597089379,0.0003618319167775,0.010124236090858,-2.686950270827,0.950436306773668,0.0359697034477246,0.585389189727945,0.670722951241572,92.5737291061634,11.773467256525,-6.37590697342591,0.0004987304433484,2.49470369379332,11.3972879470749,0.275979382344121,10.0748561917796
"San Bernardino",1992,12,34.8417045289961,-116.178323975937,0.119890775262917,6.79650000396873,0.0679662489135136,0.4164269133145,0.0680021100477381,1.6924525884897,-1.433533613325,0.950436306773668,0.0359697034477246,0.585102849089974,0.670572808229992,92.4488731804837,6.70272816195188,-3.60014934279081,0.0233249857256529,2.54428837306702,5.08112978074814,0.479750540620599,5.1703982837554
"San Bernardino",1993,1,34.8417045289961,-116.178323975937,0.266306995827281,7.76374936171709,0.4761009113653,1.5798124604895,0.4845681668096,3.7394717074255,-1.2460822362546,0.950436306773668,0.0359697034477246,0.58711005536375,0.671771102589269,92.322268090313,7.99402504530997,1.79016804219742,0.0456660737282168,2.40738088000203,6.19349041036077,0.648008879841138,3.80270436534877
"San Bernardino",1993,2,34.8417045289961,-116.178323975937,0.227486977391293,9.92135305613203,0.2987374902025,1.3626224772639,0.3044386820892,2.9600890897261,-1.9282295771227,0.950436306773668,0.0359697034477246,0.591260008028315,0.673885201834701,92.264301196953,9.75561334580965,2.66270184622817,0.0289814298650703,2.67552699692604,8.41988589649571,0.612563294839964,4.73101789517506
"San Bernardino",1993,3,34.8417045289961,-116.178323975937,0.108459304042977,15.8250202071949,0.0404309411590417,0.2709726082477,0.0449770349929447,0.6017060824099,-3.7524753929681,0.950436306773668,0.0359697034477246,0.596281984980747,0.676986565362177,92.5097218766169,15.1865090299322,2.41203327004075,0.0069072507340015,2.49273805205949,15.4317222323605,0.424443344882999,10.0847511565199
"San Bernardino",1993,4,34.8417045289961,-116.178323975937,0.0332055900221647,21.6074143301937,0.002444877727262,0.0149339834342847,0.0068593230948921,0.0256841041742004,-5.980311563297,0.950436306773668,0.0359697034477246,0.596960310863532,0.677922109572936,92.1708696790079,18.7497723626005,-1.81480124455442,0.000874692788843,3.04499172958812,21.7190218863995,0.25629775725748,16.4221272810999
"San Bernardino",1993,5,34.8417045289961,-116.178323975937,0.0275130290835089,27.5557653291688,0.0073853825405269,0.1131632194577,0.0108767824180958,0.1246235450661,-7.11459492698,0.950436306773668,0.0359697034477246,0.595616376185958,0.678069634763303,92.059516193133,23.1953421428349,3.18186848460812,0.0012042746213263,2.97927846439028,27.6466759328358,0.274952610299235,21.0592351765755
"San Bernardino",1993,6,34.8417045289961,-116.178323975937,0.0316861242125759,30.4590936131917,0.0120380823129848,0.0691044524937515,0.0145341256587076,0.3040053507063,-7.9399964537247,0.950436306773668,0.0359697034477246,0.594652300826698,0.677255491013099,91.9392633729574,26.3763454073951,3.30077493962284,0.0018314764437551,3.01563902585208,30.6520432472023,0.231190193841999,26.9633748968012
"San Bernardino",1993,7,34.8417045289961,-116.178323975937,0.016061722651191,33.7233700856665,6.86525952166262e-05,3.48033976328743e-05,0.0021253129895009,0.0007926978731182,-8.2677568640653,0.950436306773668,0.0359697034477246,0.593888734687973,0.676598919002413,92.0293183270554,28.9510089215268,6.53853089085908,7.41662458103886e-05,2.87828302794195,33.6811679999752,0.248048017626965,30.7024338473697
"San Bernardino",1993,8,34.8417045289961,-116.178323975937,0.0199910213275684,33.5941811634023,0.0073608996102236,0.2120688273009,0.008969280607406,0.2180759602176,-7.4928258587733,0.950436306773668,0.0359697034477246,0.593170715478255,0.676007721042609,92.1524079911063,29.226673744749,7.23394686739306,0.0009266924811457,2.58415424429936,33.5842658343909,0.250415223151989,30.7719386616053
"San Bernardino",1993,9,34.8417045289961,-116.178323975937,0.0132224971243176,29.1822605205075,0.000295991864663,0.001941139753073,0.0015680529616433,0.0034396737755732,-6.3546537581821,0.950436306773668,0.0359697034477246,0.590976914977092,0.674651337856333,92.2324725599241,26.1428155660146,1.05242296316823,0.0001499807011534,2.3717551759987,28.9028986419316,0.196406986422438,27.5387599381112
"San Bernardino",1993,10,34.8417045289961,-116.178323975937,0.0179433972975064,22.3777069681647,0.0030025376079748,0.0840641767090368,0.0036977520156555,0.095276175517681,-4.3464583741266,0.950436306773668,0.0359697034477246,0.588073060525477,0.672649858800543,92.4109759572812,20.4354829883054,-0.179842819500209,0.0014314610156857,2.50199964277409,21.4258932084676,0.252490920530479,18.1254064949516
"San Bernardino",1993,11,34.8417045289961,-116.178323975937,0.0319707935950947,12.8605876105073,0.0113072694764559,0.1877380376134,0.0120298435029346,0.3288914254621,-2.6251502082623,0.950436306773668,0.0359697034477246,0.585389189727945,0.670722951241572,92.5820351707139,12.2396219822028,-7.55904288193528,0.0043590119438213,2.60714240885252,11.5004750421683,0.246370597835001,10.8270741922883
"San Bernardino",1993,12,34.8417045289961,-116.178323975937,0.0314214984327664,8.66203945669213,0.0086078128378969,0.1172335163901,0.0093689612620887,0.2500200555274,-1.9749566378142,0.950436306773668,0.0359697034477246,0.585102849089974,0.670572808229992,92.7458938476427,8.9523519187581,-6.58233190038936,0.0042021865602895,2.39550121312678,7.4722666107686,0.331461864612756,7.7427785648294
"San Bernardino",1994,1,34.8417045289961,-116.178323975937,0.0279576750032688,9.85072976555045,0.0057348091592077,0.0696386192002296,0.0064198381147988,0.1650664025393,-2.2769898891278,0.950436306773668,0.0359697034477246,0.58711005536375,0.671771102589269,92.7846501598516,10.4264906472646,-6.40450264355007,0.0028822067391663,2.33708348562198,9.1501034970392,0.302976017162924,8.87938361597004
"San Bernardino",1994,2,34.8417045289961,-116.178323975937,0.0667242587504932,10.2247240049163,0.0509949800866855,0.4830384353665,0.0515792957691396,0.8778705029621,-2.5704797208113,0.950436306773668,0.0359697034477246,0.591260008028315,0.673885201834701,92.4685342110624,9.48360306413161,-5.53373440828528,0.0140096892094615,2.63872823603311,9.24356291635155,0.351377151026469,7.87018700601521
"San Bernardino",1994,3,34.8417045289961,-116.178323975937,0.0417995346620472,17.9500887697766,0.028955335876325,0.3139564582892,0.0295469337670377,0.6328006754828,-4.291026401459,0.950436306773668,0.0359697034477246,0.596281984980747,0.676986565362177,92.3586538838116,16.0510258957119,-1.3655211363922,0.0072868174570577,2.63764153158293,17.5725844509134,0.309486835093759,12.7993574870417
"San Bernardino",1994,4,34.8417045289961,-116.178323975937,0.0250132653012107,22.1299170046782,0.0099282931153393,0.1679430326791,0.0104923525448286,0.2257913079816,-5.7480343460777,0.950436306773668,0.0359697034477246,0.596960310863532,0.677922109572936,92.1609707202459,18.4328190259233,-1.19629009568581,0.0032508522519584,3.17296007515138,22.0105791830577,0.274288494164838,15.7836691263766
"San Bernardino",1994,5,34.8417045289961,-116.178323975937,0.0274883841101627,26.3478437650004,0.0067225087435551,0.1397726417869,0.0071989207889027,0.1550477478687,-6.6877941715399,0.950436306773668,0.0359697034477246,0.595616376185958,0.678069634763303,92.0458489105296,21.6150132909028,2.90118118879155,0.0017612783943289,2.92282698888652,26.4381753292479,0.300588299773011,18.5641443042431
"San Bernardino",1994,6,34.8417045289961,-116.178323975937,0.0192773192644946,33.5806178073245,0.0012940315983659,0.0320580979394931,0.0015730359719754,0.0328490029259295,-8.5231625797341,0.950436306773668,0.0359697034477246,0.594652300826698,0.677255491013099,92.078232164196,29.2868975197945,3.69270720875551,0.0001408930059095,2.92161200088722,34.1476976993991,0.199461031591509,33.2013354016825
"San Bernardino",1994,7,34.8417045289961,-116.178323975937,0.0186949947177176,35.8823634645717,0.0019621069014979,0.051679213951016,0.0024522735604673,0.0519289857084932,-8.515038967998,0.950436306773668,0.0359697034477246,0.593888734687973,0.676598919002413,92.1501536279782,31.1265706458195,7.01604207963919,0.0001938440048766,2.85148165773132,36.0189635702067,0.224920828149269,35.7285997163325
"San Bernardino",1994,8,34.8417045289961,-116.178323975937,0.0259804243928213,35.5991257234688,0.0093545114827187,0.1965525221357,0.0095999789121221,0.1980471258648,-7.7911075521732,0.950436306773668,0.0359697034477246,0.593170715478255,0.676007721042609,92.2152519286036,31.1558434590792,8.17346604765078,0.0008544322262206,2.57704612404986,35.5472325953291,0.238727317496666,34.8490430338021
"San Bernardino",1994,9,34.8417045289961,-116.178323975937,0.0143499315422792,30.1559699907324,0.0019551044729818,0.051321514760807,0.0018458629106094,0.0516180203191858,-6.1914207190166,0.950436306773668,0.0359697034477246,0.590976914977092,0.674651337856333,92.27362320408,26.5935639602416,4.90434126020506,0.000562901237057,2.40426912956294,29.7343343076957,0.249461864223742,26.4669458229381
"San Bernardino",1994,10,34.8417045289961,-116.178323975937,0.0220068529700377,21.1800350944858,0.004538458219486,0.0620176384745448,0.004700900841521,0.0965243168507448,-4.12816663697,0.950436306773668,0.0359697034477246,0.588073060525477,0.672649858800543,92.1482693859384,18.9235556657994,0.205930736288167,0.0018001790755312,2.27462172465249,20.2076371941404,0.287055051346109,15.791459650092
"San Bernardino",1994,11,34.8417045289961,-116.178323975937,0.0311341024417252,10.7158169424867,0.0120444772650392,0.1716063383944,0.0123614684363464,0.3722142672029,-2.3703539728599,0.950436306773668,0.0359697034477246,0.585389189727945,0.670722951241572,92.4662396382499,9.41268184368204,-6.69540165901691,0.0045729799445106,2.76367492739191,9.01481173796066,0.318041723185796,8.13807779546341
"San Bernardino",1994,12,34.8417045289961,-116.178323975937,0.0663951418199379,8.76070945305031,0.0332881348998545,0.5099320761389,0.033498381529864,1.0615743627277,-1.5954644776812,0.950436306773668,0.0359697034477246,0.585102849089974,0.670572808229992,92.56516860755,8.84252907694736,-3.26898419866501,0.0143587873513111,2.20717428364841,7.67874641453813,0.424279611233424,6.5935686525529
"San Bernardino",1995,1,34.8417045289961,-116.178323975937,0.272600112494319,8.48657049083522,0.2642837124877,0.9206633405246,0.2667665540212,3.0331969396036,-1.2009669925692,0.950436306773668,0.0359697034477246,0.58711005536375,0.671771102589269,92.5013172373535,8.42370004402767,3.72783113089821,0.0409377389312132,2.26611370292809,7.04636370075173,0.722218823982397,3.09436388384752
"San Bernardino",1995,2,34.8417045289961,-116.178323975937,0.131936247150877,13.3492426444129,0.0547285759778913,0.3602494116589,0.0560106585603316,0.5678074563522,-2.5745547237454,0.950436306773668,0.0359697034477246,0.591260008028315,0.673885201834701,92.5607241778978,13.807900299563,4.39134334910949,0.0090862220863713,2.29905406036147,12.7115706461353,0.530041901975382,7.49091868133442
"San Bernardino",1995,3,34.8417045289961,-116.178323975937,0.0835915967008329,15.4605738531296,0.1163922795277,0.3394296127802,0.1214409883932,1.1994227794554,-3.6717317281927,0.950436306773668,0.0359697034477246,0.596281984980747,0.676986565362177,92.3035698107107,13.6729317665612,1.030549970869,0.010398120380414,2.91066278502986,14.6442449640243,0.427658828961732,9.214024682795
"San Bernardino",1995,4,34.8417045289961,-116.178323975937,0.0351499293618237,19.7699272221935,0.017827197739417,0.2003338275181,0.0222588026485145,0.358033997842,-5.5417627122681,0.950436306773668,0.0359697034477246,0.596960310863532,0.677922109572936,92.0896226885593,16.6631582247427,-2.68012605660135,0.0035846926455819,3.53141150251264,19.4976641360264,0.272921226472312,14.1263446334934
"San Bernardino",1995,5,34.8417045289961,-116.178323975937,0.0274051566161286,24.0520193137049,0.0085179352356372,0.1361452792698,0.0120006024003067,0.1622003835441,-6.2760666185096,0.950436306773668,0.0359697034477246,0.595616376185958,0.678069634763303,91.954255269499,19.3489120804161,2.48046692450492,0.0023810301724272,3.30132972394238,24.0084606849291,0.336137214227276,15.4418893218516
"San Bernardino",1995,6,34.8417045289961,-116.178323975937,0.0311537982606098,29.6160201662854,0.0080560536131001,0.1142477206508,0.0109550069868069,0.1731110658228,-7.7445969172182,0.950436306773668,0.0359697034477246,0.594652300826698,0.677255491013099,92.0070995782026,25.0241727623537,2.40873338472738,0.0018324832333339,2.98620350268929,29.8642194600528,0.238877617121133,24.8097858740348
"San Bernardino",1995,7,34.8417045289961,-116.178323975937,0.0264845556265042,34.585900653469,0.0018199035333254,0.0359331441121799,0.0042238783102776,0.0369258952181816,-8.4065461370553,0.950436306773668,0.0359697034477246,0.593888734687973,0.676598919002413,92.1828151392452,30.2120385940048,5.14473198214398,0.0004574599124584,2.64188196227452,35.0930676626905,0.20906317484638,34.622992284065
"San Bernardino",1995,8,34.8417045289961,-116.178323975937,0.0317003849211342,34.8205163106862,0.0111013522256128,0.2539362256233,0.0127948687715371,0.3074782227017,-7.7412218878681,0.950436306773668,0.0359697034477246,0.593170715478255,0.676007721042609,91.9888099109396,30.7046215363247,8.11586942130828,0.0008830492210429,2.59641537643451,34.9786759472311,0.243578491113813,33.7778132794411
"San Bernardino",1995,9,34.8417045289961,-116.178323975937,0.0277928049513795,30.9006142926578,0.003408390305473,0.0792795038556842,0.004981718748301,0.0834270327670729,-6.4598834807471,0.950436306773668,0.0359697034477246,0.590976914977092,0.674651337856333,92.1572600924745,27.5236817435062,4.9389337116769,0.0004802329597584,2.46856788361716,30.7127252384041,0.23775245019607,28.3492904602272
"San Bernardino",1995,10,34.8417045289961,-116.178323975937,0.024818397805468,22.6893743351932,0.0003577872353195,0.0065741782555002,0.0016781393729885,0.0076713770887816,-4.6587739355574,0.950436306773668,0.0359697034477246,0.588073060525477,0.672649858800543,92.3164772938149,21.2703932021877,-4.09867087385987,0.0003437619810901,2.26318454239169,22.0153587750285,0.180694778817775,20.8527978220669
"San Bernardino",1995,11,34.8417045289961,-116.178323975937,0.0298658534156806,16.8208880817004,0.0004121085740322,0.0055519270036321,0.0015571295944077,0.0101868912381967,-2.9035158820753,0.950436306773668,0.0359697034477246,0.585389189727945,0.670722951241572,92.6400686886198,16.4664809760376,-0.478165376381014,0.0004994068228406,2.01937207544761,16.2366972998995,0.316226585347204,12.8685811129567
"San Bernardino",1995,12,34.8417045289961,-116.178323975937,0.0362045526921552,10.4620576419373,0.0091106862216049,0.0976254931881661,0.0101845463417047,0.2743601960999,-1.9043602322762,0.950436306773668,0.0359697034477246,0.585102849089974,0.670572808229992,92.6252704839774,10.1948606127361,-2.39261260709452,0.0043715767947782,2.16569121156498,9.07724552658425,0.415492454142942,7.35065224543621
"San Bernardino",1996,1,34.8417045289961,-116.178323975937,0.0329760289849762,10.4700432888162,0.0092213723269914,0.0943812516742569,0.0101149785979165,0.1765321220986,-2.2299890433522,0.950436306773668,0.0359697034477246,0.58711005536375,0.671771102589269,92.5515876435747,10.5367378774181,-3.64675019694562,0.0047881321849459,2.63791184791028,9.74162880486483,0.377746064298894,8.03665666887045
