,county,year,month,temperature,soil_temperature_layer_1,latitude,longitude,wind_speed,dewpoint_temperature,hi_veg_cover,leaf_area_index_hi_veg,leaf_area_index_lo_veg,low_veg_cover,potential_evaporation,runoff,skin_reservoir_content,surface_pressure,surface_runoff,precipitation,volumetric_soil_water_layer_1,relative_humidity,vapor_pressure_diff
13852,Solano,2011,5,15.999696645420954,17.759892549169024,38.27021542475008,-121.93305664737716,3.360712478486327,5.373298782382562,0.5234841903656253,2.2331816397601694,2.0158780139113857,0.4297605407776374,-6.0188381307672,0.0182866525278867,0.0284079640168217,100.57250945225404,0.008904681320317,1.1709429781394,0.1669446295196344,0.4914203648460167,9.234942665006686
13853,Solano,2011,6,19.22275447480604,21.123924177216168,38.27021542475008,-121.93305664737716,2.984677449908048,10.29032888989019,0.5234841903656253,2.155242891247144,1.9512365029391208,0.4297605407776374,-6.6173396627571,0.0187744266104955,0.0317181291926972,100.28355486014004,0.0125280249473689,1.4404794351477,0.1824221627606481,0.5606673840610956,9.804716033567203
13854,Solano,2011,7,20.983337300737503,23.51168593685281,38.27021542475008,-121.93305664737716,3.101159908522586,11.997985119688224,0.5234841903656253,2.125218518426095,1.934401522389948,0.4297605407776374,-7.7082945702313,0.0037697522469322,0.0004058943221179,100.20785491028552,0.0,0.0026860897944412,0.1472997686099415,0.5624396927904007,10.902231755106918
13855,Solano,2011,8,20.4296486493555,22.81667774008747,38.27021542475008,-121.93305664737716,2.9530660546777496,12.221635247562348,0.5234841903656253,2.093923031182968,1.8970444607208552,0.4297605407776374,-6.8883429041886,0.0028464506485692,0.0011750082928732,100.28778401341624,0.0,0.0028377359929893,0.1345055786187836,0.590744879656147,9.850618339011843
13856,Solano,2011,9,21.23090724647807,22.81309110880824,38.27021542475008,-121.93305664737716,2.407839255495537,11.59765742744912,0.5234841903656253,2.016331244567715,1.8265717229923348,0.4297605407776374,-5.928742732664101,0.0018774304471097,0.0031423440457335,100.36418278199284,3.342284905859836e-06,0.0411639080738939,0.1280175906943301,0.5395208270401537,11.62090816535319
13857,Solano,2011,10,17.84887008617676,18.236245675313626,38.27021542475008,-121.93305664737716,2.035370024271544,9.829126062287116,0.5234841903656253,1.962278355318036,1.7712147725726657,0.4297605407776374,-3.4078386832731,0.0118959465207014,0.0299828444532443,100.63614918299967,0.0100058893020732,1.1016256278887,0.1889619966159321,0.5918718537297019,8.288110969165189
13858,Solano,2011,11,11.376354338135002,11.715906454065362,38.27021542475008,-121.93305664737716,2.145648925696308,5.225358019059058,0.5234841903656253,1.928932188076895,1.7334762132393484,0.4297605407776374,-1.9157545033035,0.0128562162549174,0.0410678721637669,100.91071001839153,0.0128545028194834,1.4867452161063,0.2335497675436265,0.6569629015842674,4.589939737273028
13859,Solano,2011,12,8.950946773554051,7.802209812487149,38.27021542475008,-121.93305664737716,2.200204310115269,-1.2264662615843918,0.5234841903656253,1.930799393135587,1.7345168068915473,0.4297605407776374,-1.8551182488884,0.0020090881209826,0.0199780271419246,101.2975876014539,0.0010532173447608,0.1403756202311999,0.1547606124181151,0.4889632538431261,5.842880465044115
13860,Solano,2012,1,9.460620510938156,8.477355685321925,38.27021542475008,-121.93305664737716,2.175191956595305,1.4839884940956267,0.5234841903656253,1.9835116481315,1.790060157432859,0.4297605407776374,-1.6719403725111002,0.0342216089935676,0.0424175297752117,101.26136440151048,0.0326012243555376,2.1445441118265,0.1898767252191632,0.5738571539268212,5.031135586095197
13861,Solano,2012,2,11.552136914713628,11.520988010357485,38.27021542475008,-121.93305664737716,2.4883182623518616,2.5791322385558715,0.5234841903656253,2.122476600674202,1.9251842741467924,0.4297605407776374,-2.6446287381775,0.0119026150341756,0.0436300639716535,100.96798696329373,0.0108785465962103,1.265686704193,0.2328012793197974,0.5395862797416869,6.252774693975512
13862,Solano,2012,3,11.945009356479318,12.24881762197225,38.27021542475008,-121.93305664737716,2.9372807710705304,4.074685990303919,0.5234841903656253,2.308375307916539,2.102262832595194,0.4297605407776374,-2.7178983869041,0.0480181330128258,0.0850163735169858,100.76908331463244,0.0474383827723246,3.801279216264,0.2686247403764183,0.58349904131019,5.796925512167971
13863,Solano,2012,4,15.185836690600295,16.129380442721697,38.27021542475008,-121.93305664737716,2.59136753175234,7.158699550277163,0.5234841903656253,2.338630706663645,2.1189156383450665,0.4297605407776374,-4.8508551981524,0.021936745871129,0.0427974414271179,100.72203661683412,0.0210793364565537,1.7726546102039,0.256901100528379,0.5849150356179378,7.139006618074777
13864,Solano,2012,5,18.865461392137547,21.299863997352418,38.27021542475008,-121.93305664737716,3.22962759625682,5.671971700784411,0.5234841903656253,2.2331816397601694,2.0158780139113857,0.4297605407776374,-7.6222832936053,0.0005205397211944,0.0010322548792341,100.51604134197947,0.0,0.0235954495727017,0.1287740523279036,0.4191401230876944,12.688573979465549
13865,Solano,2012,6,20.96573537279193,23.678638477016307,38.27021542475008,-121.93305664737716,3.4852979126742643,7.621301734974281,0.5234841903656253,2.155242891247144,1.9512365029391208,0.4297605407776374,-8.468665302761801,0.0005103953883457,0.0008304042011724,100.29181724429624,7.779339050005387e-05,0.0543695582502741,0.1267162867723247,0.4201517535216093,14.418901617478618
13866,Solano,2012,7,20.84458411030721,23.6251640863934,38.27021542475008,-121.93305664737716,3.216961202935007,11.315809886093462,0.5234841903656253,2.125218518426095,1.934401522389948,0.4297605407776374,-7.840988344144701,0.0003545569392907,0.0005198492689646,100.34585787996424,0.0,0.0036657608676591,0.1329835140723909,0.5426347650039179,11.31306000564161
13867,Solano,2012,8,21.153109040142738,23.548213389987662,38.27021542475008,-121.93305664737716,2.929693075437758,11.402805952681604,0.5234841903656253,2.093923031182968,1.8970444607208552,0.4297605407776374,-7.3871144986929,0.00016888160705,0.0008226367466193,100.25144582761251,0.0,0.0022754539651959,0.1370327575951021,0.5351140155519801,11.71226751553277
13868,Solano,2012,9,19.335586514523243,21.24642113297591,38.27021542475008,-121.93305664737716,2.4829633026288342,9.860792204447364,0.5234841903656253,2.016331244567715,1.8265717229923348,0.4297605407776374,-5.759715992537799,0.00016888160705,0.0013316910086865,100.49844460064185,0.0,0.0019691463168337,0.1218060106146108,0.5410960552794861,10.339275162592736
13869,Solano,2012,10,17.677934906252858,18.715147487911167,38.27021542475008,-121.93305664737716,2.278172129793355,9.75251868595018,0.5234841903656253,1.962278355318036,1.7712147725726657,0.4297605407776374,-3.5811413556492,0.0057062956806624,0.022761229426475,100.64597599565283,0.0049140255465926,0.6215309872418,0.1412429847878747,0.594823274967147,8.1445291774526
13870,Solano,2012,11,13.503848909324065,13.33947766363366,38.27021542475008,-121.93305664737716,2.076856302175837,8.310408455257118,0.5234841903656253,1.928932188076895,1.7334762132393484,0.4297605407776374,-1.7317674609986,0.155675245261,0.0555775628189151,100.91434676455052,0.1560407431877999,4.3126841085491,0.2577478585507782,0.705679165487878,4.516705135864745
13871,Solano,2012,12,9.70883658410628,9.760422048798771,38.27021542475008,-121.93305664737716,2.293919019383409,5.807965829576915,0.5234841903656253,1.930799393135587,1.7345168068915473,0.4297605407776374,-1.0120442094631,0.5417149441431,0.1012060169652,100.8388661530452,0.5321959067465,5.6631434930578,0.37596718152851,0.764913014781536,2.811925224845478
13872,Solano,2013,1,7.2507241156585,6.516859531618252,38.27021542475008,-121.93305664737716,1.7746217901140635,2.2622860812679733,0.5234841903656253,1.9835116481315,1.790060157432859,0.4297605407776374,-1.2871728794537,0.0169062619050869,0.0404366588312038,101.34135714998676,0.0153183291764687,0.6641182958897,0.3318136942540902,0.70500265234253,2.9962005744667155
13873,Solano,2013,2,10.174854417548715,9.857151772609711,38.27021542475008,-121.93305664737716,2.1789424445726726,2.4976156259968434,0.5234841903656253,2.120023979705493,1.9227758332009817,0.4297605407776374,-2.5480801000885,0.0050190473990383,0.0181462249194985,101.14495319360658,0.0029211231403565,0.2788467518441,0.2192404449853798,0.5894347600164768,5.092381529761775
13874,Solano,2013,3,13.951323906169025,14.655570270131136,38.27021542475008,-121.93305664737716,2.273449185522886,5.796202951004887,0.5234841903656253,2.307533573877617,2.101416277017206,0.4297605407776374,-3.8008551507658,0.0099946898268193,0.0307859175810577,100.92517617897308,0.0080055208150512,1.0142250207557,0.1712842391054864,0.5780157131021915,6.715961160477192
13875,Solano,2013,4,17.84047897219068,19.070390294111405,38.27021542475008,-121.93305664737716,3.107068485903421,4.502568963090198,0.5234841903656253,2.338630706663645,2.1189156383450665,0.4297605407776374,-6.5649428420775,0.0059170193674559,0.0135673990803851,100.70898508071583,0.0038090219477407,0.5442583145723999,0.1652363513518188,0.4121613227852432,12.011775186372532
13876,Solano,2013,5,19.837911685795348,22.091377716935483,38.27021542475008,-121.93305664737716,3.311701364322013,6.030795163286598,0.5234841903656253,2.2331816397601694,2.0158780139113857,0.4297605407776374,-7.6992732336965,0.0016475591058428,0.0098492343927638,100.55831888056464,0.0008227055827508,0.1962262083537,0.1180587558467051,0.4037646230804272,13.801257577845869
