,year,month,temperature,quantile_score,county
0,2018,1,10.30290616407524,0.0,Sacramento
1,2018,2,10.409468248833718,0.0,Sacramento
2,2018,3,12.46603073451763,0.0,Sacramento
3,2018,4,15.888167098300189,0.06874166634727877,Sacramento
4,2018,5,19.11184548043957,0.08215194292747434,Sacramento
5,2018,6,23.345693454995512,0.06508711477583877,Sacramento
6,2018,7,25.124316443333896,0.06163795396198338,Sacramento
7,2018,8,22.621051964806043,0.10038643161554035,Sacramento
8,2018,9,21.29278216850804,0.1479372388787215,Sacramento
9,2018,10,18.556497070734736,0.09890945776269496,Sacramento
10,2018,11,12.778712207692934,0.15413335046484408,Sacramento
11,2018,12,9.765696712502688,0.19054135629328411,Sacramento
12,2019,1,10.627133297066734,0.0,Sacramento
13,2019,2,9.341170567719246,0.0,Sacramento
14,2019,3,12.723852203040508,0.0,Sacramento
15,2019,4,17.407981582345656,0.3011756645317478,Sacramento
16,2019,5,17.402331112098864,0.2623464166185617,Sacramento
17,2019,6,24.205613850444024,0.0739816193361343,Sacramento
18,2019,7,24.579973276809312,0.05908322938408136,Sacramento
19,2019,8,25.334666297717263,0.16822748786247482,Sacramento
20,2019,9,22.71816831497722,0.07993593358074255,Sacramento
21,2019,10,17.561781290991007,0.09751390837399025,Sacramento
22,2019,11,12.589267840873276,0.12084048493925349,Sacramento
23,2019,12,10.671004858633296,0.15590723890091868,Sacramento
24,2020,1,9.648954533418872,0.0,Sacramento
25,2020,2,12.051188811307044,0.0,Sacramento
26,2020,3,12.5615879308358,0.0,Sacramento
27,2020,4,16.94844183669761,0.14733194367381816,Sacramento
28,2020,5,21.17333589813597,0.089602265810869,Sacramento
29,2020,6,24.202604853150888,0.07425760752411434,Sacramento
30,2020,7,24.27199881962406,0.09667560621970801,Sacramento
31,2020,8,26.283386633178395,0.21685759142005143,Sacramento
32,2020,9,23.991400493992444,0.13467694830924493,Sacramento
33,2020,10,20.192163930143977,0.158580061500404,Sacramento
34,2020,11,11.60443374019752,0.09008726179024558,Sacramento
35,2020,12,8.899371476667397,0.11578522069615658,Sacramento
36,2021,1,9.780501411758564,0.0,Sacramento
37,2021,2,11.530950285462607,0.0,Sacramento
38,2021,3,12.330077216456004,0.0,Sacramento
39,2021,4,16.666206350144535,0.11007758671029004,Sacramento
40,2021,5,20.74188759474731,0.11597038796460388,Sacramento
41,2021,6,23.60488843626172,0.08444321393787828,Sacramento
42,2021,7,24.48564170781782,0.06353884407265992,Sacramento
43,2021,8,23.678829024978427,0.058196368531598965,Sacramento
44,2021,9,22.38022006476604,0.08286030616353668,Sacramento
45,2021,10,16.970811561938888,0.16762441498839625,Sacramento
46,2021,11,12.666499393724507,0.12460375249875463,Sacramento
47,2021,12,8.591871034905864,0.07113878321481333,Sacramento
48,2022,1,9.104845730974375,0.0,Sacramento
49,2022,2,10.613820430627923,0.0,Sacramento
50,2022,3,14.75848318330651,0.0,Sacramento
51,2022,4,16.779858099227226,0.11531477903043096,Sacramento
52,2022,5,20.942815186746657,0.1010915773113959,Sacramento
53,2022,6,25.10236425064432,0.2124050572676882,Sacramento
54,2022,7,24.12627816202422,0.08645771962923783,Sacramento
55,2022,8,25.30384171182442,0.08905372357212984,Sacramento
56,2022,9,24.55208179653852,0.15330307657044898,Sacramento
57,2022,10,18.89592275776129,0.07776543338832641,Sacramento
58,2022,11,10.470679941224487,0.2836475220727095,Sacramento
59,2022,12,8.283182761466719,0.12886863949204277,Sacramento
60,2023,1,10.179056613617092,0.0,Sacramento
61,2023,2,9.03793725595284,0.0,Sacramento
62,2023,3,10.924887849632796,0.0,Sacramento
63,2023,4,15.802344101192716,0.07719626762732504,Sacramento
64,2023,5,18.035578729906376,0.13953838935288362,Sacramento
65,2023,6,20.57475786503141,0.22646064876367591,Sacramento
66,2023,7,24.63137418771577,0.061707595047298384,Sacramento
67,2023,8,25.32621575986548,0.20481804680674043,Sacramento
68,2023,9,21.727951190262445,0.07668395563602463,Sacramento
69,2023,10,19.010711268646844,0.1362369223782572,Sacramento
70,2023,11,13.120667438669216,0.08225509748003645,Sacramento
71,2023,12,10.78885769748507,0.1828438541267311,Sacramento
72,2024,1,,,Sacramento
73,2024,2,,,Sacramento
74,2024,3,,,Sacramento
75,2024,4,,,Sacramento
76,2024,5,,,Sacramento
77,2024,6,,,Sacramento
78,2024,7,,,Sacramento
79,2024,8,,,Sacramento
80,2024,9,,,Sacramento
81,2024,10,,,Sacramento
82,2024,11,,,Sacramento
83,2024,12,,,Sacramento
