,year,month,temperature,quantile_score,county
0,2018,1,14.299428842202076,0.0,Riverside
1,2018,2,13.234412196670633,0.0,Riverside
2,2018,3,15.67643750207867,0.0,Riverside
3,2018,4,20.99824483009877,0.1441653790729538,Riverside
4,2018,5,22.734391719200403,0.06329134321369129,Riverside
5,2018,6,28.35022410437125,0.05426841262422755,Riverside
6,2018,7,32.05728840601495,0.20999982809018986,Riverside
7,2018,8,31.16164095852628,0.05054806463797194,Riverside
8,2018,9,28.65784461164884,0.08593562187687796,Riverside
9,2018,10,20.879477630600945,0.1605460921353013,Riverside
10,2018,11,15.653271658817914,0.0767708878813738,Riverside
11,2018,12,11.56619007578388,0.15014552272161444,Riverside
12,2019,1,11.558174064694583,0.0,Riverside
13,2019,2,9.770823283179425,0.0,Riverside
14,2019,3,15.543934952415327,0.0,Riverside
15,2019,4,20.466829357927168,0.4108047986349216,Riverside
16,2019,5,19.875006678971545,0.08668988831752607,Riverside
17,2019,6,27.50274945080816,0.07556249528493533,Riverside
18,2019,7,30.76675293864389,0.08517062540727324,Riverside
19,2019,8,31.26517565384927,0.095147295491896,Riverside
20,2019,9,26.9589059750054,0.0672673618166136,Riverside
21,2019,10,20.41162258228303,0.5116193537599116,Riverside
22,2019,11,15.589701799659451,0.06166851090921587,Riverside
23,2019,12,10.69419471641976,0.08299624128307916,Riverside
24,2020,1,12.313088420446377,0.0,Riverside
25,2020,2,13.929804232998949,0.0,Riverside
26,2020,3,14.174915771853648,0.0,Riverside
27,2020,4,19.231631073755693,0.2771468435577706,Riverside
28,2020,5,25.503303714657022,0.453032391611997,Riverside
29,2020,6,27.599539110848298,0.1379667813817966,Riverside
30,2020,7,31.49864001745584,0.07140077984021256,Riverside
31,2020,8,32.62585938686743,0.19569308594228102,Riverside
32,2020,9,29.478008574271826,0.06634746053205999,Riverside
33,2020,10,24.09280864112941,0.20414732461191187,Riverside
34,2020,11,15.576874337605489,0.10467543052402407,Riverside
35,2020,12,11.251157338087468,0.06241241188761109,Riverside
36,2021,1,11.58988923731738,0.0,Riverside
37,2021,2,13.986048336890804,0.0,Riverside
38,2021,3,14.24373260824325,0.0,Riverside
39,2021,4,20.69692559949516,0.08911112294726717,Riverside
40,2021,5,23.63914089761664,0.05618885074700689,Riverside
41,2021,6,30.299603156850083,0.22159788647666082,Riverside
42,2021,7,32.01326931554348,0.13788989794968706,Riverside
43,2021,8,31.366853675275024,0.07318524722756099,Riverside
44,2021,9,28.364737652675103,0.12454747765175789,Riverside
45,2021,10,19.85606359243264,0.4537400650711002,Riverside
46,2021,11,18.0609144987298,0.22268215754419024,Riverside
47,2021,12,11.110621476154847,0.05965322673103186,Riverside
48,2022,1,12.481167436647752,0.0,Riverside
49,2022,2,13.016571385875976,0.0,Riverside
50,2022,3,16.966981417639715,0.0,Riverside
51,2022,4,20.523547659005143,0.06158134057577576,Riverside
52,2022,5,23.77132701638885,0.09321450203932413,Riverside
53,2022,6,29.188908816788228,0.08597055432865956,Riverside
54,2022,7,31.238625572675403,0.05197649667835289,Riverside
55,2022,8,31.2939406305764,0.17074056453201275,Riverside
56,2022,9,28.739167348987223,0.2908048791361088,Riverside
57,2022,10,22.177353452051648,0.09608973147988548,Riverside
58,2022,11,12.97554938886725,0.46122566107422824,Riverside
59,2022,12,10.82158613978089,0.07982083282607803,Riverside
60,2023,1,10.38009040449765,0.0,Riverside
61,2023,2,10.82583864198108,0.0,Riverside
62,2023,3,12.92834879300932,0.0,Riverside
63,2023,4,19.64250028964466,0.08522170933972815,Riverside
64,2023,5,22.26306679979666,0.07895468457843982,Riverside
65,2023,6,24.70433653186496,0.5939564070990496,Riverside
66,2023,7,32.965358235099814,0.2882756643454772,Riverside
67,2023,8,30.57108191324812,0.07964382336861255,Riverside
68,2023,9,26.39440654530887,0.1718714668321762,Riverside
69,2023,10,22.18711330108698,0.11470399643240872,Riverside
70,2023,11,15.571035984062348,0.0591438511287505,Riverside
71,2023,12,12.559154847663647,0.33794586020960393,Riverside
72,2024,1,,,Riverside
73,2024,2,,,Riverside
74,2024,3,,,Riverside
75,2024,4,,,Riverside
76,2024,5,,,Riverside
77,2024,6,,,Riverside
78,2024,7,,,Riverside
79,2024,8,,,Riverside
80,2024,9,,,Riverside
81,2024,10,,,Riverside
82,2024,11,,,Riverside
83,2024,12,,,Riverside
