,county,year,month,temperature,mu,sigma,temp_anom_L12,quantile_score
54,San Bernardino,2022,7,31.96359184923648,32.175438,0.48558402,2.3058904691733133,0.07561621266590869
55,San Bernardino,2022,8,31.586658879913045,31.59684,0.4652516,1.5650125479427786,0.05493063359670122
56,San Bernardino,2022,9,28.54033957345547,28.442383,0.36822587,1.3673242640574266,0.04866597552532051
57,San Bernardino,2022,10,21.496825354289115,21.520718,0.29936156,-1.5785602114683144,0.03570109913414565
58,San Bernardino,2022,11,10.939937592848024,10.881882,0.37705383,3.036900559150828,0.046278243415875504
59,San Bernardino,2022,12,8.728443729729918,8.589634,0.4397053,0.4715814441788684,0.06063593988190512
60,San Bernardino,2023,1,8.375439845052426,8.412819,0.4397053,0.5747251321573863,0.052518952236849506
61,San Bernardino,2023,2,9.3627753800169,9.460544,0.40988752,0.17617797489253917,0.05303802830133394
62,San Bernardino,2023,3,11.254839327573336,10.94498,0.37877536,1.1460888355553394,0.09309532493574958
63,San Bernardino,2023,4,19.10719975127057,19.159304,0.29950094,2.005177324705354,0.03715289829171581
64,San Bernardino,2023,5,22.55704980206013,22.509392,0.29950094,1.0844637579040572,0.03686099599636634
65,San Bernardino,2023,6,25.173656571595306,25.228006,0.33872473,1.9945435299047496,0.0417180181576783
66,San Bernardino,2023,7,33.65248587692645,33.033554,0.49293917,1.382496880678481,0.19701312597222448
67,San Bernardino,2023,8,30.32543229455501,30.161272,0.4228979,1.505496688565863,0.06256870602585218
68,San Bernardino,2023,9,25.927287226809767,26.07721,0.33872473,1.8719753766620464,0.053113942892148755
69,San Bernardino,2023,10,20.85854409833604,20.832386,0.29936156,1.4119814224770693,0.03578120370237241
70,San Bernardino,2023,11,13.546212846045025,13.557372,0.33069643,-2.2903449677892063,0.039092966651184134
71,San Bernardino,2023,12,10.51259416289281,10.504655,0.40217817,0.14921138563596692,0.0474794229354563
72,San Bernardino,2024,1,9.46637595776781,9.267237,0.4178882,-1.0972045484613595,0.0
73,San Bernardino,2024,2,10.734551908171454,10.404274,0.39688876,-1.7810447189106036,0.0
74,San Bernardino,2024,3,12.872695623085576,12.990977,0.3438147,-3.343103784011724,0.0
75,San Bernardino,2024,4,17.734323646345672,18.02698,0.29950094,1.4231632413741941,0.0
76,San Bernardino,2024,5,22.99450514642723,22.906004,0.29950094,0.029366420084535605,0.0
77,San Bernardino,2024,6,30.406573030682125,30.585226,0.43242463,-2.1752778435725517,0.0
78,San Bernardino,2024,7,34.14498765129497,32.867477,0.49293917,3.07139090836845,0.0
79,San Bernardino,2024,8,,32.815098,0.49293917,0.24427010320782827,0.0
80,San Bernardino,2024,9,,32.557167,0.48690373,-0.7410769699836557,0.0
81,San Bernardino,2024,10,,32.43053,0.48690373,0.7737001665239944,0.0
82,San Bernardino,2024,11,,32.388817,0.48690373,0.315930285407795,0.0
83,San Bernardino,2024,12,,32.309715,0.48690373,1.9333618187988595,0.0
