,county,year,month,temperature,mu,sigma,temp_anom_L12,quantile_score
31,Sacramento,2020,8,26.283386633178395,25.953203,0.42598507,1.9571313777978574,0.09938129487312707
32,Sacramento,2020,9,23.991400493992444,23.975595,0.341073,0.6952350888541012,0.040384708511300896
33,Sacramento,2020,10,20.192163930143977,20.181438,0.2624159,-0.3336775885950871,0.03104958468544984
34,Sacramento,2020,11,11.60443374019752,11.628874,0.29094929,0.36467495616708234,0.03474097627722177
35,Sacramento,2020,12,8.899371476667397,8.939083,0.35762745,1.9105342563076224,0.04308293026519805
36,Sacramento,2021,1,9.780501411758564,9.776787,0.34533784,0.8496068364746208,0.040753428551387264
37,Sacramento,2021,2,11.530950285462607,11.538588,0.29567856,1.1645133781884436,0.03491790227405857
38,Sacramento,2021,3,12.330077216456004,12.33411,0.27051225,-0.7406915327461085,0.03192891057881836
39,Sacramento,2021,4,16.666206350144535,16.7058,0.24726118,1.317037920321205,0.03044784361598088
40,Sacramento,2021,5,20.74188759474731,20.745598,0.26651004,1.9737011493562449,0.03145519521247865
41,Sacramento,2021,6,23.60488843626172,23.602047,0.34665284,1.838627615622741,0.04090413062177199
42,Sacramento,2021,7,24.48564170781782,24.498148,0.37525415,0.42005677514282524,0.04435794312108319
43,Sacramento,2021,8,23.678829024978427,23.677948,0.33980498,2.90585171325899,0.04008648344850374
44,Sacramento,2021,9,22.38022006476604,22.354774,0.31025106,1.9684672678693254,0.03702394303853932
45,Sacramento,2021,10,16.970811561938888,16.96842,0.2546628,2.2967050505578825,0.03005108352253474
46,Sacramento,2021,11,12.666499393724507,12.668451,0.26748547,-0.6201591445086745,0.03156137257885669
47,Sacramento,2021,12,8.591871034905864,8.6629715,0.36211103,0.13890087434172393,0.04552480662045195
48,Sacramento,2022,1,9.104845730974375,9.130497,0.3561076,0.9811537148143135,0.042382205010988175
49,Sacramento,2022,2,10.613820430627923,10.623178,0.31014606,0.6442748523440063,0.03664682580455879
50,Sacramento,2022,3,14.75848318330651,14.772917,0.24726118,-0.9722022471259049,0.029342548759869583
51,Sacramento,2022,4,16.779858099227226,16.778406,0.24726118,1.034802433768128,0.029173271526581522
52,Sacramento,2022,5,20.942815186746657,20.933426,0.26651004,1.5422528459675853,0.03151123245594818
