,county,year,month,temperature,mu,sigma,temp_anom_L12,quantile_score
25,Los Angeles,2020,2,12.683074950055245,12.81244,0.17614071,-2.666955001028599,0.03910622600184849
26,Los Angeles,2020,3,11.268007534318484,11.496732,0.19287117,-0.3231332071583015,0.07180010251948178
27,Los Angeles,2020,4,15.064759359016875,14.833028,0.19047336,1.8113510221175932,0.07318279561744963
28,Los Angeles,2020,5,19.87211665450724,19.873838,0.15487185,-2.379512581088246,0.018276758946117615
29,Los Angeles,2020,6,21.29566419128247,21.381962,0.16992411,0.4416325944817423,0.028694579906179612
30,Los Angeles,2020,7,23.963167413351243,23.979338,0.2230591,0.5157136236678213,0.02655001308825351
31,Los Angeles,2020,8,25.812835078908847,25.710356,0.26955512,0.6975433350355402,0.03955766942104028
32,Los Angeles,2020,9,24.37888278278723,24.183022,0.26029298,0.38884331442891806,0.05908103686125576
33,Los Angeles,2020,10,20.84573629320454,20.743425,0.17113912,0.2513459165574048,0.03216198955105688
34,Los Angeles,2020,11,13.643595272025266,13.711124,0.14416125,1.0751636547477599,0.023264328143045996
35,Los Angeles,2020,12,10.999762808436344,11.080916,0.18883356,0.08863879417638465,0.029200752688188874
36,Los Angeles,2021,1,10.712603414568548,10.731218,0.18702109,0.7491296379259289,0.022434066696130097
37,Los Angeles,2021,2,11.796214269627171,11.842189,0.16306101,2.1873040997907793,0.021830408025361795
38,Los Angeles,2021,3,11.42546891745468,11.513691,0.16384229,-1.1632711243957878,0.02867825532162533
39,Los Angeles,2021,4,16.203830947994845,16.260973,0.14577883,0.8005053874513113,0.021654998914389385
40,Los Angeles,2021,5,18.31698935967603,18.35594,0.14816082,2.467742121247859,0.019532246932877178
41,Los Angeles,2021,6,23.223466333250823,23.379234,0.23058544,0.7545764393048522,0.04762957819410279
42,Los Angeles,2021,7,25.57743042339393,25.582401,0.23933084,0.573911835928655,0.028255612783672147
43,Los Angeles,2021,8,24.81530958009085,24.737406,0.22845076,2.0161416695837957,0.03225516498770909
44,Los Angeles,2021,9,22.78559870290212,22.634953,0.18996377,2.333941851362109,0.04529807946447557
45,Los Angeles,2021,10,16.93266321459896,16.866568,0.14416125,3.0164356591915933,0.023009862038804254
46,Los Angeles,2021,11,15.80056770198621,15.679016,0.15963325,0.5555652315047634,0.036631512443791786
