,county,year,month,temperature,mu,sigma,temp_anom_L12,quantile_score
0,Kern,2018,1,10.745331852586844,10.784493,0.33701876,-0.6425460922001447,0.04067924497601046
1,Kern,2018,2,9.828535092103095,9.97718,0.33701876,1.0059810792534858,0.05275403423630703
2,Kern,2018,3,11.438706520973426,11.436618,0.32831454,1.3612421075468628,0.038737217043448915
3,Kern,2018,4,16.247626823895644,16.26915,0.29582518,1.0586888196764814,0.03521308770670292
4,Kern,2018,5,19.27754959863148,19.342758,0.29582518,1.1753207813648707,0.03778634642597939
5,Kern,2018,6,24.662044986529395,24.686146,0.413659,2.398163138572368,0.0490878575027199
6,Kern,2018,7,29.4138705777728,29.184904,0.54823107,2.5743360324707574,0.08366997029916272
7,Kern,2018,8,27.42607528912453,27.381098,0.47014618,2.0133525675919586,0.056331992467663974
8,Kern,2018,9,24.046543659042584,24.027058,0.3631809,0.0317910548516096,0.043055482419817
9,Kern,2018,10,17.896419288360107,17.899342,0.29582518,0.7507671324166303,0.034909112594689776
10,Kern,2018,11,12.9643652145553,12.956093,0.31088713,2.3868418836458893,0.036717616040376246
11,Kern,2018,12,8.52281326995029,8.484854,0.39483586,1.8996873882363277,0.04731505988994851
12,Kern,2019,1,9.126965216652591,9.15057,0.391588,2.8360516040246226,0.04648869266169352
13,Kern,2019,2,6.582651069469762,6.702569,0.43194526,0.587810863832642,0.05761874295216891
14,Kern,2019,3,11.624964087401963,11.563822,0.32831454,-0.3868758937265184,0.041024208527407006
15,Kern,2019,4,17.293261603712665,17.23418,0.29582518,2.0032736382482206,0.03726675950038757
16,Kern,2019,5,16.36207211072849,16.384144,0.29582518,0.6555541133623812,0.03522694533901146
17,Kern,2019,6,25.20993084418052,25.165916,0.42086494,1.7688494048643797,0.050577469723698025
18,Kern,2019,7,27.266063929796303,27.265587,0.46841356,3.0610451987913265,0.055254596694471726
19,Kern,2019,8,27.089645066922003,27.117533,0.4556178,1.6375691703388178,0.0541008937031076
20,Kern,2019,9,22.99669415086271,23.018026,0.3458398,1.215435763263983,0.041069792020211215
21,Kern,2019,10,16.564245916191908,16.576115,0.29582518,0.6550048687286143,0.03499927366231279
22,Kern,2019,11,12.38271572391602,12.418722,0.32831454,1.6759661521791607,0.03953117578436109
23,Kern,2019,12,8.10144576006445,8.185886,0.3974636,1.142885687120283,0.050496476678434724
24,Kern,2020,1,8.1195929436916,8.137464,0.4021622,1.2176849680903699,0.04760637236268311
25,Kern,2020,2,11.082013517284452,11.135336,0.33145764,-2.6580731588006916,0.04083209220126503
26,Kern,2020,3,10.894693505815098,10.950577,0.33216563,-0.20061832729798112,0.04107996843513357
27,Kern,2020,4,15.146537435600806,15.119594,0.29582518,3.048908418065242,0.035397221462741
28,Kern,2020,5,20.71972635453085,20.721552,0.31217915,-2.259923374540609,0.03683262160461372
29,Kern,2020,6,24.045211642607853,24.008398,0.40243718,2.316735262515504,0.04815961328698169
30,Kern,2020,7,27.41167157792694,27.40576,0.46841356,0.9132385508148282,0.05528204462253542
31,Kern,2020,8,28.2203703318084,28.104069,0.49915007,1.3011389481362912,0.06432363755946521
32,Kern,2020,9,24.96313401458883,24.874199,0.4101772,0.16558625508410785,0.05226568660320627
33,Kern,2020,10,20.37169608159041,20.305866,0.29582518,-0.6771685034395851,0.037839686935827344
34,Kern,2020,11,11.435380268052596,11.456178,0.32831454,1.0943166615398798,0.039002395182350616
35,Kern,2020,12,8.460771117032834,8.475033,0.39463222,0.7215181772344428,0.04666539268974266
36,Kern,2021,1,8.634367416396401,8.644874,0.3918509,0.210312695129379,0.04628112094269313
37,Kern,2021,2,10.040222952661054,10.074379,0.33701876,1.8412892890139982,0.04045171865150357
38,Kern,2021,3,10.869266790836036,10.941901,0.33216563,-0.930888908884846,0.042377985917116084
39,Kern,2021,4,16.725144115626335,16.715702,0.29582518,0.9021842499533825,0.034962505789471306
40,Kern,2021,5,20.85520003963205,20.856386,0.31217915,2.097730869261749,0.03682939233415707
41,Kern,2021,6,26.74432302749267,26.779608,0.4556178,1.152016060942838,0.05429769332773386
42,Kern,2021,7,29.60345736411284,29.184904,0.54823107,1.0588461989454636,0.12611160665905316
43,Kern,2021,8,27.846067228304605,27.858723,0.49915007,2.4318642130226884,0.058943096272422106
44,Kern,2021,9,24.40349486532284,24.384087,0.40479466,2.1320261188102307,0.04793951868721113
45,Kern,2021,10,16.151525198268303,16.1508,0.29582518,3.130281661958918,0.034898012586712025
46,Kern,2021,11,13.524284612892018,13.514307,0.31088713,0.14698120567645567,0.03674345256635574
47,Kern,2021,12,7.756337323042317,7.807558,0.41072506,1.0808435342028266,0.04973467111041752
48,Kern,2022,1,8.801778850852656,8.867735,0.3918509,0.7250871678341797,0.048463492774486354
49,Kern,2022,2,10.04735314364001,10.003654,0.3642899,0.7994987243906007,0.04403319291341243
50,Kern,2022,3,13.255765256818565,13.225972,0.30243003,-0.9563156238639081,0.03626699457035641
51,Kern,2022,4,15.79005595889396,15.803983,0.29582518,2.4807909299789124,0.0350304560477235
52,Kern,2022,5,19.56561393744749,19.572447,0.29582518,2.233204554362949,0.03492886305317857
53,Kern,2022,6,24.849012748884945,24.839413,0.413659,3.851127445827654,0.04884204438319202
54,Kern,2022,7,28.141998482834254,28.079056,0.49915007,3.2506319851313634,0.06047583520860959
55,Kern,2022,8,28.64678048363254,28.702847,0.54823107,2.0575611095188933,0.06582604652376334
56,Kern,2022,9,25.70758599346692,25.665922,0.41862425,1.5723869695442403,0.05021584226160172
