,county,year,month,temperature,mu,sigma,temp_anom_L12,quantile_score
0,Merced,2018,1,11.541756502600265,11.492706,0.2414591,-0.03953955029836109,0.03048364138088497
1,Merced,2018,2,11.139705428902744,11.27352,0.37845314,1.1760142211230526,0.054083094831897306
2,Merced,2018,3,13.01099468874554,12.948133,0.21908838,0.6177865542398298,0.029457888538610057
3,Merced,2018,4,17.398993035338492,17.402424,0.22009319,0.4240482962773733,0.025978638447999098
4,Merced,2018,5,20.27765399315149,20.441359,0.22009319,1.424633754544054,0.049426599379985024
5,Merced,2018,6,24.669034678427124,24.77058,0.2614372,2.2590166771774065,0.0386897920780006
6,Merced,2018,7,28.58677118316257,28.432224,0.35119545,2.291199108229957,0.054911219319486206
7,Merced,2018,8,25.675115413438505,25.834723,0.27270663,2.279242494340437,0.05047145588514132
8,Merced,2018,9,23.09011086334232,23.207064,0.26048192,1.279128616170155,0.04113872145946499
9,Merced,2018,10,19.17372168343468,19.30679,0.2274277,0.04700191870331594,0.0420825544004409
10,Merced,2018,11,13.376033035497926,13.305631,0.21908838,2.0201082236609285,0.030368980195205286
11,Merced,2018,12,9.97768871378861,10.005082,0.25427243,0.42218941004017907,0.03059363200367432
12,Merced,2019,1,10.88851258130859,10.80535,0.25640938,2.3334887143664496,0.03563909597325235
13,Merced,2019,2,9.384349537017329,9.527665,0.2559257,0.054936971934962386,0.045954300861871154
14,Merced,2019,3,13.080606415454495,12.950747,0.22303334,-0.6171991291574397,0.041126075529867245
15,Merced,2019,4,18.54467012902625,18.561352,0.22009319,1.322184408460327,0.026216497143578273
16,Merced,2019,5,18.687100244866144,18.88225,0.22325532,0.36763463174701627,0.05867386079158204
17,Merced,2019,6,25.96607662845355,25.910767,0.27270663,1.3150724654496102,0.0344210272273167
18,Merced,2019,7,26.8732808370612,26.822693,0.291572,2.4262037960188785,0.03616035279196067
19,Merced,2019,8,27.331818964768217,27.195654,0.298472,0.3034234973364818,0.04751958377438997
20,Merced,2019,9,23.87419777597154,24.178637,0.26412946,-0.07143633101021507,0.094968759433847
21,Merced,2019,10,17.797439879763147,17.678064,0.25635943,0.7464325141483705,0.04124308887080789
22,Merced,2019,11,13.247375748399236,13.248916,0.21908838,0.6686621310632166,0.025850564487019532
23,Merced,2019,12,10.843132921581343,10.955639,0.2414591,0.9181777858900126,0.03885809926454172
24,Merced,2020,1,9.683015276386698,9.704017,0.2559257,1.680244793074774,0.030541403641798873
25,Merced,2020,2,12.546940924078513,12.639469,0.2544683,-1.7004189199504527,0.036726245366773484
26,Merced,2020,3,13.058005196118756,13.390432,0.22009319,-0.5475874024484852,0.1115367412758827
27,Merced,2020,4,17.2624917066463,17.101068,0.22009319,2.467861502148086,0.048804927286782596
28,Merced,2020,5,22.159547806235025,22.160858,0.24525928,-1.2229191165383284,0.0289364206433539
29,Merced,2020,6,25.07997263277668,25.095509,0.2614372,2.612114415476036,0.031031761392427346
30,Merced,2020,7,26.91525616871445,26.999022,0.29449195,0.7127134499175085,0.039511510975574836
31,Merced,2020,8,28.31373729485813,28.295898,0.35119545,1.9601270486661946,0.04160923866233758
32,Merced,2020,9,25.251811927392907,25.246454,0.25865373,0.7126505816190019,0.030536816850825255
33,Merced,2020,10,20.80319654497282,20.643255,0.2274277,-0.6298492895231647,0.048601715758281
34,Merced,2020,11,12.471723770543631,12.454024,0.24335396,0.5400048439645264,0.028967108541542764
35,Merced,2020,12,9.611630704487936,9.722482,0.25838324,1.7836219936827469,0.039923671881558515
36,Merced,2021,1,10.31936548288843,10.401268,0.25319427,0.47474748815288237,0.03516482171623541
37,Merced,2021,2,11.654070874353351,11.587427,0.23474686,1.4621724671107312,0.03148077252605689
38,Merced,2021,3,12.626959067205576,12.826563,0.2222361,-0.570188621784224,0.06009822367764628
39,Merced,2021,4,17.360601296423454,17.738213,0.2274277,1.1856830797681361,0.1305178522583823
40,Merced,2021,5,21.113949209001703,21.0681,0.2274277,2.2495284448305526,0.028682783169822767
41,Merced,2021,6,25.667210114688714,25.801603,0.27270663,1.7260104197991666,0.045251253547959544
42,Merced,2021,7,28.33364728406036,28.331293,0.35119545,0.7546887815707599,0.04143749869033839
43,Merced,2021,8,26.813096613600464,26.83855,0.291572,2.942045378756106,0.03484932702534926
44,Merced,2021,9,24.384252122499102,24.32671,0.24321531,2.090264733040371,0.03142607517620127
45,Merced,2021,10,17.822873352193994,17.661604,0.22009319,2.3759073756865092,0.04876376251856527
46,Merced,2021,11,13.816422736940469,13.803375,0.24796042,-0.23564713389107794,0.029389493684786536
47,Merced,2021,12,9.402712394753737,9.707569,0.2673512,0.5521197765893398,0.0948788660026007
48,Merced,2022,1,9.856999011797882,10.023263,0.27408993,1.1110976946546138,0.05205639355627246
49,Merced,2022,2,11.37943865647526,11.194989,0.29109415,0.5693024173855701,0.05713594298398743
50,Merced,2022,3,15.246923879851806,15.167515,0.22009319,-1.0012347506974049,0.03167425403173136
51,Merced,2022,4,17.217572697283174,17.08399,0.22009319,1.2837926695452886,0.04181773877316511
52,Merced,2022,5,20.94191059870485,21.083187,0.2274277,1.2039298475972302,0.04396743947535727
53,Merced,2022,6,25.864901163712545,25.826502,0.2901309,2.3132479017112004,0.03525234279457328
54,Merced,2022,7,27.368340182503857,27.379152,0.31483778,2.1730798969166685,0.03722109998089066
55,Merced,2022,8,27.820412854038125,27.768951,0.32230806,1.4414046974984416,0.03967941635072681
56,Merced,2022,9,25.885337205033125,25.706396,0.26324117,1.222704928146566,0.05466163502733911
