,county,year,month,temperature,mu,sigma,temp_anom_L12,quantile_score
0,Tulare,2018,1,6.967912830305011,6.965088,0.29010275,-0.5825522235700058,0.03423362559085757
1,Tulare,2018,2,5.271389411554992,5.401015,0.28911436,1.1719311104932313,0.04562838433992083
2,Tulare,2018,3,6.699524127450445,6.5972238,0.26115704,1.1927804600394456,0.03878353641568105
3,Tulare,2018,4,11.783163514877458,11.752584,0.23264085,0.8397443214884639,0.028255273299619257
4,Tulare,2018,5,15.230002301118477,15.401229,0.23264085,1.039622690148219,0.051748081635800434
5,Tulare,2018,6,21.21907805611073,21.196472,0.3223047,2.5037007248213214,0.038343731931463454
6,Tulare,2018,7,25.72556935975132,25.715466,0.42987102,2.698644933144422,0.050756893098536
7,Tulare,2018,8,24.036926207645536,23.98448,0.377303,2.0528960250761408,0.04598360646502297
8,Tulare,2018,9,21.011505571432167,20.945751,0.3159243,-0.025763459296115343,0.04002011629152963
9,Tulare,2018,10,14.334487919722278,14.367755,0.23264085,1.0912269532268866,0.02840460435606296
10,Tulare,2018,11,9.6550868240289,9.586023,0.23264085,2.57506583813273,0.031548880247063794
11,Tulare,2018,12,4.689511078813894,4.637415,0.30893523,2.204980034290836,0.038214944593564004
12,Tulare,2019,1,4.880739243301605,4.839528,0.30048692,2.8781581370401588,0.036590716219047574
13,Tulare,2019,2,2.176074567524722,2.3170345,0.34616682,0.1527737681810759,0.05224716724062783
14,Tulare,2019,3,6.816321946909568,6.827782,0.26115704,-0.8119908594887857,0.030912546706451268
15,Tulare,2019,4,12.071990767969057,12.056483,0.23264085,1.9930554966354599,0.027656220012298272
16,Tulare,2019,5,12.031357352727014,12.055926,0.23264085,0.8382766136187314,0.02796850069399678
17,Tulare,2019,6,20.572850788168523,20.582289,0.2934089,2.015561563694625,0.03467804039902723
18,Tulare,2019,7,23.4539433165578,23.479431,0.36536324,2.8757728303276195,0.04346280490890074
19,Tulare,2019,8,23.623866386047496,23.697287,0.36993635,1.7333107271133805,0.04656794746486918
20,Tulare,2019,9,19.38483748813809,19.492882,0.2758632,1.6549109765895764,0.040964871803993455
21,Tulare,2019,10,13.358916842020449,13.3546,0.23264085,0.5093693715674945,0.027463184869001164
22,Tulare,2019,11,9.101761566974917,9.177325,0.23264085,1.9135378692917016,0.03234937053917561
23,Tulare,2019,12,4.529260512398025,4.767676,0.3057533,1.0368555992574873,0.07174152432970736
24,Tulare,2020,1,4.068016476458297,4.115999,0.32208347,0.7909845500367529,0.039432206655471806
25,Tulare,2020,2,6.510415821560571,6.512229,0.28112632,-2.942541075849194,0.033169691825571786
26,Tulare,2020,3,6.308982502318031,6.379132,0.26115704,-0.6951930400296629,0.034587025890355116
27,Tulare,2020,4,10.796111516176666,10.739186,0.23264085,2.2818827497270586,0.0302405914205969
28,Tulare,2020,5,16.311726300935447,16.278381,0.23264085,-2.3603683347727316,0.02840893417735264
29,Tulare,2020,6,20.23502237467494,20.285835,0.2917889,1.3693342957524166,0.03619954959903382
30,Tulare,2020,7,24.24502975479595,24.206312,0.38527507,0.604146787134102,0.04622887230245851
31,Tulare,2020,8,25.026722709460103,25.009499,0.41410103,1.3202509055153406,0.04900181130351831
32,Tulare,2020,9,21.88870464304523,21.913942,0.3314897,0.02824289329549856,0.039489534427990414
33,Tulare,2020,10,17.329276197295485,17.383093,0.24417101,-0.46620170613433487,0.03118795698714498
34,Tulare,2020,11,8.01923258280857,8.0644655,0.250121,1.360212612237719,0.03115154534863191
35,Tulare,2020,12,4.9370526872558,4.944325,0.29577592,0.8766050328416188,0.03492527133723858
36,Tulare,2021,1,4.609299594534377,4.619508,0.29834577,-0.021738216806554966,0.03527079446751385
37,Tulare,2021,2,5.835125942535569,5.863809,0.28920788,1.3918001781866547,0.034688221697231854
38,Tulare,2021,3,5.993906312035165,6.0583525,0.26115704,-1.2025324846211998,0.03399949377449679
39,Tulare,2021,4,11.83269375014379,11.816295,0.23264085,1.0060034979346675,0.027678734679155468
40,Tulare,2021,5,16.429501978117287,16.517813,0.24417101,1.9200006134357022,0.035170773180776736
41,Tulare,2021,6,23.24581092250753,23.265425,0.35476637,1.031505882258834,0.04207255807323259
42,Tulare,2021,7,26.25927676049946,25.916769,0.42987102,1.3952332253722517,0.10296868536069222
43,Tulare,2021,8,24.725901479998697,24.653221,0.41020125,2.7231072289279474,0.05097508345931988
44,Tulare,2021,9,21.53438548773687,21.520908,0.3263718,2.5321100482026395,0.03861906343489666
45,Tulare,2021,10,12.81915141514594,12.793584,0.23264085,3.5041576491407014,0.028013890466808605
46,Tulare,2021,11,10.366331421723146,10.356807,0.23264085,0.27768362807137237,0.02752678591202834
47,Tulare,2021,12,4.352208973444874,4.295755,0.32208347,1.284397207699394,0.039981920058283424
48,Tulare,2022,1,4.486374848774233,4.5269384,0.30277243,0.5195449012695255,0.03681563587183837
49,Tulare,2022,2,5.026430567973648,5.0144815,0.28911436,0.7165102991616532,0.03421060711799284
50,Tulare,2022,3,8.48853181723041,8.54233,0.250121,-1.517608674904066,0.03183374641176987
51,Tulare,2022,4,11.346770897837018,11.362474,0.23264085,2.0425857319017915,0.027661170629975994
52,Tulare,2022,5,15.725101319525097,15.718368,0.23264085,2.0377762906175416,0.02748449918882754
53,Tulare,2022,6,21.14158538870612,21.138332,0.31994528,4.042294430091424,0.037755892403637276
54,Tulare,2022,7,24.90441237828668,24.912075,0.41020125,3.4094802310757615,0.04842439664869444
55,Tulare,2022,8,25.09614169053713,25.077505,0.41410103,2.422285999466542,0.049023212297065244
56,Tulare,2022,9,22.40520256248084,22.39729,0.34135646,2.1777908928942793,0.04030500616965765
57,Tulare,2022,10,16.29709263371859,16.298244,0.23264085,-1.005967133008843,0.027447199784541933
58,Tulare,2022,11,5.048057843462743,5.015244,0.28920788,2.6247824669859483,0.03487231219146473
59,Tulare,2022,12,3.547756511059845,3.6253407,0.32208347,0.6995534938884678,0.041749355895327744
60,Tulare,2023,1,3.4530097962548325,3.52642,0.32860732,0.3966201555093809,0.042057437789775366
61,Tulare,2023,2,2.7755693972488302,2.769772,0.33950606,-0.09218507540026799,0.04007605424867549
62,Tulare,2023,3,4.580410048613317,4.630933,0.30064502,0.9770168302911788,0.03717793972181084
63,Tulare,2023,4,10.207951942828515,10.133247,0.23264085,1.5566628795950201,0.03224089649837875
64,Tulare,2023,5,14.89957856506129,14.863225,0.23264085,1.3333756320253514,0.02858852440678633
65,Tulare,2023,6,17.496832785941137,17.545017,0.24417101,1.9380688962900123,0.03071561509804204
66,Tulare,2023,7,25.33948013798465,25.278025,0.41410103,2.05461584886298,0.05068468711316967
67,Tulare,2023,8,22.827692019634696,22.790047,0.34563488,2.7925262100049757,0.041604808271428984
68,Tulare,2023,9,19.13218848922565,19.126936,0.27406108,3.048607967638251,0.03235367546114951
