,year,month,temperature,quantile_score,county
0,2018,1,14.299428842202076,0.0,Riverside
1,2018,2,13.234412196670633,0.0,Riverside
2,2018,3,15.67643750207867,0.0,Riverside
3,2018,4,20.99824483009877,0.127992272781542,Riverside
4,2018,5,22.734391719200403,0.052875291634650635,Riverside
5,2018,6,28.35022410437125,0.03996612729772974,Riverside
6,2018,7,32.05728840601495,0.1508477888338355,Riverside
7,2018,8,31.16164095852628,0.04223433979015804,Riverside
8,2018,9,28.65784461164884,0.05630207030028715,Riverside
9,2018,10,20.879477630600945,0.10432294929045309,Riverside
10,2018,11,15.653271658817914,0.054745701972063014,Riverside
11,2018,12,11.56619007578388,0.06042225891929707,Riverside
12,2019,1,11.558174064694583,0.0,Riverside
13,2019,2,9.770823283179425,0.0,Riverside
14,2019,3,15.543934952415327,0.0,Riverside
15,2019,4,20.466829357927168,0.3537171323125086,Riverside
16,2019,5,19.875006678971545,0.10024998597957097,Riverside
17,2019,6,27.50274945080816,0.13150431959980977,Riverside
18,2019,7,30.76675293864389,0.10557971450300559,Riverside
19,2019,8,31.26517565384927,0.06985756698991519,Riverside
20,2019,9,26.9589059750054,0.0640379485640366,Riverside
21,2019,10,20.41162258228303,0.3363357968597556,Riverside
22,2019,11,15.589701799659451,0.04472534294314005,Riverside
23,2019,12,10.69419471641976,0.056922569815282,Riverside
24,2020,1,12.313088420446377,0.0,Riverside
25,2020,2,13.929804232998949,0.0,Riverside
26,2020,3,14.174915771853648,0.0,Riverside
27,2020,4,19.231631073755693,0.20775871759493567,Riverside
28,2020,5,25.503303714657022,0.46701573083192005,Riverside
29,2020,6,27.599539110848298,0.04586173135203511,Riverside
30,2020,7,31.49864001745584,0.046859656622887956,Riverside
31,2020,8,32.62585938686743,0.18042143752694464,Riverside
32,2020,9,29.478008574271826,0.06411576237746226,Riverside
33,2020,10,24.09280864112941,0.11208539919278658,Riverside
34,2020,11,15.576874337605489,0.039982192881558104,Riverside
35,2020,12,11.251157338087468,0.036436504791183426,Riverside
36,2021,1,11.58988923731738,0.0,Riverside
37,2021,2,13.986048336890804,0.0,Riverside
38,2021,3,14.24373260824325,0.0,Riverside
39,2021,4,20.69692559949516,0.0450093762559568,Riverside
40,2021,5,23.63914089761664,0.05400786249600304,Riverside
41,2021,6,30.299603156850083,0.1798919047303786,Riverside
42,2021,7,32.01326931554348,0.17919993577880522,Riverside
43,2021,8,31.366853675275024,0.05735174539482135,Riverside
44,2021,9,28.364737652675103,0.1686174240290055,Riverside
45,2021,10,19.85606359243264,0.4954742709655054,Riverside
46,2021,11,18.0609144987298,0.26670545470192847,Riverside
47,2021,12,11.110621476154847,0.06473085016087952,Riverside
48,2022,1,12.481167436647752,0.0,Riverside
49,2022,2,13.016571385875976,0.0,Riverside
50,2022,3,16.966981417639715,0.0,Riverside
51,2022,4,20.523547659005143,0.04765478139745673,Riverside
52,2022,5,23.77132701638885,0.10299573253964285,Riverside
53,2022,6,29.188908816788228,0.151487749539167,Riverside
54,2022,7,31.238625572675403,0.1263258347714838,Riverside
55,2022,8,31.2939406305764,0.2126676426585716,Riverside
56,2022,9,28.739167348987223,0.28855028590192133,Riverside
57,2022,10,22.177353452051648,0.05558830243291038,Riverside
58,2022,11,12.97554938886725,0.409560920629536,Riverside
59,2022,12,10.82158613978089,0.06299017337599402,Riverside
60,2023,1,10.38009040449765,0.0,Riverside
61,2023,2,10.82583864198108,0.0,Riverside
62,2023,3,12.92834879300932,0.0,Riverside
63,2023,4,19.64250028964466,0.06817371294900754,Riverside
64,2023,5,22.26306679979666,0.059554751881665216,Riverside
65,2023,6,24.70433653186496,0.32310161118710723,Riverside
66,2023,7,32.965358235099814,0.2675188106703181,Riverside
67,2023,8,30.57108191324812,0.07757002230013607,Riverside
68,2023,9,26.39440654530887,0.12679029939538217,Riverside
69,2023,10,22.18711330108698,0.11141608036686226,Riverside
70,2023,11,15.571035984062348,0.06767518252383686,Riverside
71,2023,12,12.559154847663647,0.3240578468628318,Riverside
72,2024,1,,,Riverside
73,2024,2,,,Riverside
74,2024,3,,,Riverside
75,2024,4,,,Riverside
76,2024,5,,,Riverside
77,2024,6,,,Riverside
78,2024,7,,,Riverside
79,2024,8,,,Riverside
80,2024,9,,,Riverside
81,2024,10,,,Riverside
82,2024,11,,,Riverside
83,2024,12,,,Riverside
