county,year,month,temperature,simulated_temperature,mu,sigma,simulation_number,hist_temp_avg
Fresno,2018,7,26.48462096705111,50.52219268216919,22.14976,2.5782847,6.0,23.6462897093963
Fresno,2018,8,24.23737309990707,38.98485306760318,20.051092,4.6971827,6.0,22.925582188670894
Fresno,2018,9,21.128174709620964,30.44324633113483,12.410023,6.343648,6.0,19.992390875716506
Fresno,2018,10,15.343248835219242,31.630804227108648,18.099157,4.394408,6.0,14.656789883888178
Fresno,2018,11,10.212743365371068,23.911448615595628,14.097305,3.3047009,6.0,8.688868188708247
Fresno,2018,12,5.573444510492038,13.625294260148042,5.605468,1.9801707,6.0,4.890050153511372
Fresno,2018,1,7.59460827464153,,,,,
Fresno,2018,2,6.370824439919431,,,,,
Fresno,2018,3,7.852293148922911,,,,,
Fresno,2018,4,12.960991493030122,21.633462308963335,8.237858,3.4522183,7.0,11.148379905834364
Fresno,2018,5,16.308109935850325,34.78745915684274,15.875668,2.1135666,7.0,15.634527908564628
Fresno,2018,6,22.03474855826954,28.508856823168806,12.811485,5.0805326,7.0,20.230983178453634
Fresno,2018,7,26.48462096705111,43.93465367315967,22.14976,2.5782847,7.0,23.6462897093963
Fresno,2018,8,24.23737309990707,41.66193619068549,20.051092,4.6971827,7.0,22.925582188670894
Fresno,2018,9,21.128174709620964,33.12170819744041,12.410023,6.343648,7.0,19.992390875716506
Fresno,2018,10,15.343248835219242,37.095538693326176,18.099157,4.394408,7.0,14.656789883888178
Fresno,2018,11,10.212743365371068,24.619177480709745,14.097305,3.3047009,7.0,8.688868188708247
Fresno,2018,12,5.573444510492038,9.470324327173962,5.605468,1.9801707,7.0,4.890050153511372
Fresno,2018,1,7.59460827464153,,,,,
Fresno,2018,2,6.370824439919431,,,,,
Fresno,2018,3,7.852293148922911,,,,,
Fresno,2018,4,12.960991493030122,20.719881275209563,8.237858,3.4522183,8.0,11.148379905834364
Fresno,2018,5,16.308109935850325,30.69752151661495,15.875668,2.1135666,8.0,15.634527908564628
Fresno,2018,6,22.03474855826954,35.827455756101564,12.811485,5.0805326,8.0,20.230983178453634
Fresno,2018,7,26.48462096705111,45.33232817908906,22.14976,2.5782847,8.0,23.6462897093963
Fresno,2018,8,24.23737309990707,48.25599029222389,20.051092,4.6971827,8.0,22.925582188670894
Fresno,2018,9,21.128174709620964,29.444163809158802,12.410023,6.343648,8.0,19.992390875716506
Fresno,2018,10,15.343248835219242,31.63574416017744,18.099157,4.394408,8.0,14.656789883888178
Fresno,2018,11,10.212743365371068,17.991561332162693,14.097305,3.3047009,8.0,8.688868188708247
Fresno,2018,12,5.573444510492038,11.281367644934544,5.605468,1.9801707,8.0,4.890050153511372
Fresno,2018,1,7.59460827464153,,,,,
Fresno,2018,2,6.370824439919431,,,,,
Fresno,2018,3,7.852293148922911,,,,,
Fresno,2018,4,12.960991493030122,18.65267769776235,8.237858,3.4522183,9.0,11.148379905834364
Fresno,2018,5,16.308109935850325,31.185276151575827,15.875668,2.1135666,9.0,15.634527908564628
Fresno,2018,6,22.03474855826954,33.4483151059261,12.811485,5.0805326,9.0,20.230983178453634
Fresno,2018,7,26.48462096705111,46.34671967089145,22.14976,2.5782847,9.0,23.6462897093963
Fresno,2018,8,24.23737309990707,35.9696392027619,20.051092,4.6971827,9.0,22.925582188670894
Fresno,2018,9,21.128174709620964,26.813971419592907,12.410023,6.343648,9.0,19.992390875716506
Fresno,2018,10,15.343248835219242,35.43934406496061,18.099157,4.394408,9.0,14.656789883888178
Fresno,2018,11,10.212743365371068,20.89912151304904,14.097305,3.3047009,9.0,8.688868188708247
Fresno,2018,12,5.573444510492038,6.832231218110277,5.605468,1.9801707,9.0,4.890050153511372
Fresno,2018,1,7.59460827464153,,,,,
Fresno,2018,2,6.370824439919431,,,,,
Fresno,2018,3,7.852293148922911,,,,,
Fresno,2018,4,12.960991493030122,19.151958518025914,8.237858,3.4522183,10.0,11.148379905834364
Fresno,2018,5,16.308109935850325,30.79784235325983,15.875668,2.1135666,10.0,15.634527908564628
Fresno,2018,6,22.03474855826954,37.74621913803517,12.811485,5.0805326,10.0,20.230983178453634
Fresno,2018,7,26.48462096705111,44.748317535578096,22.14976,2.5782847,10.0,23.6462897093963
Fresno,2018,8,24.23737309990707,38.65106529088558,20.051092,4.6971827,10.0,22.925582188670894
Fresno,2018,9,21.128174709620964,43.90246411556868,12.410023,6.343648,10.0,19.992390875716506
Fresno,2018,10,15.343248835219242,35.89572681540914,18.099157,4.394408,10.0,14.656789883888178
Fresno,2018,11,10.212743365371068,22.824086027945086,14.097305,3.3047009,10.0,8.688868188708247
Fresno,2018,12,5.573444510492038,8.895295493676077,5.605468,1.9801707,10.0,4.890050153511372
Fresno,2018,1,7.59460827464153,,,,,
Fresno,2018,2,6.370824439919431,,,,,
Fresno,2018,3,7.852293148922911,,,,,
Fresno,2018,4,12.960991493030122,17.106916621364928,8.237858,3.4522183,11.0,11.148379905834364
Fresno,2018,5,16.308109935850325,29.907456038376317,15.875668,2.1135666,11.0,15.634527908564628
Fresno,2018,6,22.03474855826954,37.10771172206154,12.811485,5.0805326,11.0,20.230983178453634
Fresno,2018,7,26.48462096705111,48.78223035851009,22.14976,2.5782847,11.0,23.6462897093963
Fresno,2018,8,24.23737309990707,36.97913406186474,20.051092,4.6971827,11.0,22.925582188670894
Fresno,2018,9,21.128174709620964,23.607354782765462,12.410023,6.343648,11.0,19.992390875716506
Fresno,2018,10,15.343248835219242,39.196758920732144,18.099157,4.394408,11.0,14.656789883888178
Fresno,2018,11,10.212743365371068,22.978256106381338,14.097305,3.3047009,11.0,8.688868188708247
Fresno,2018,12,5.573444510492038,12.497117534735494,5.605468,1.9801707,11.0,4.890050153511372
Fresno,2018,1,7.59460827464153,,,,,
Fresno,2018,2,6.370824439919431,,,,,
Fresno,2018,3,7.852293148922911,,,,,
Fresno,2018,4,12.960991493030122,27.021099943218864,8.237858,3.4522183,12.0,11.148379905834364
Fresno,2018,5,16.308109935850325,35.14275759459345,15.875668,2.1135666,12.0,15.634527908564628
Fresno,2018,6,22.03474855826954,32.267554043297245,12.811485,5.0805326,12.0,20.230983178453634
Fresno,2018,7,26.48462096705111,43.71149840810017,22.14976,2.5782847,12.0,23.6462897093963
Fresno,2018,8,24.23737309990707,43.578342487586454,20.051092,4.6971827,12.0,22.925582188670894
Fresno,2018,9,21.128174709620964,35.71844123717824,12.410023,6.343648,12.0,19.992390875716506
Fresno,2018,10,15.343248835219242,26.050337070560026,18.099157,4.394408,12.0,14.656789883888178
Fresno,2018,11,10.212743365371068,22.82894335204948,14.097305,3.3047009,12.0,8.688868188708247
Fresno,2018,12,5.573444510492038,10.229128811751234,5.605468,1.9801707,12.0,4.890050153511372
Fresno,2018,1,7.59460827464153,,,,,
Fresno,2018,2,6.370824439919431,,,,,
Fresno,2018,3,7.852293148922911,,,,,
Fresno,2018,4,12.960991493030122,15.423664399383636,8.237858,3.4522183,13.0,11.148379905834364
Fresno,2018,5,16.308109935850325,30.47379289631087,15.875668,2.1135666,13.0,15.634527908564628
Fresno,2018,6,22.03474855826954,39.92518042354654,12.811485,5.0805326,13.0,20.230983178453634
Fresno,2018,7,26.48462096705111,44.36761316538767,22.14976,2.5782847,13.0,23.6462897093963
Fresno,2018,8,24.23737309990707,43.391281527069324,20.051092,4.6971827,13.0,22.925582188670894
Fresno,2018,9,21.128174709620964,47.4549506897864,12.410023,6.343648,13.0,19.992390875716506
Fresno,2018,10,15.343248835219242,38.64282514601611,18.099157,4.394408,13.0,14.656789883888178
Fresno,2018,11,10.212743365371068,27.6857410950389,14.097305,3.3047009,13.0,8.688868188708247
Fresno,2018,12,5.573444510492038,13.001285119079135,5.605468,1.9801707,13.0,4.890050153511372
Fresno,2018,1,7.59460827464153,,,,,
Fresno,2018,2,6.370824439919431,,,,,
Fresno,2018,3,7.852293148922911,,,,,
Fresno,2018,4,12.960991493030122,20.636184646236856,8.237858,3.4522183,14.0,11.148379905834364
Fresno,2018,5,16.308109935850325,30.946988607171505,15.875668,2.1135666,14.0,15.634527908564628
Fresno,2018,6,22.03474855826954,34.40138075797344,12.811485,5.0805326,14.0,20.230983178453634
Fresno,2018,7,26.48462096705111,47.0201701870087,22.14976,2.5782847,14.0,23.6462897093963
Fresno,2018,8,24.23737309990707,42.96028664703428,20.051092,4.6971827,14.0,22.925582188670894
Fresno,2018,9,21.128174709620964,41.136152105059885,12.410023,6.343648,14.0,19.992390875716506
Fresno,2018,10,15.343248835219242,30.66640375607809,18.099157,4.394408,14.0,14.656789883888178
Fresno,2018,11,10.212743365371068,27.23038669320168,14.097305,3.3047009,14.0,8.688868188708247
Fresno,2018,12,5.573444510492038,7.960673197529994,5.605468,1.9801707,14.0,4.890050153511372
Fresno,2018,1,7.59460827464153,,,,,
Fresno,2018,2,6.370824439919431,,,,,
Fresno,2018,3,7.852293148922911,,,,,
Fresno,2018,4,12.960991493030122,23.299973150168288,8.237858,3.4522183,15.0,11.148379905834364
Fresno,2018,5,16.308109935850325,31.32414530354498,15.875668,2.1135666,15.0,15.634527908564628
Fresno,2018,6,22.03474855826954,37.93055586413766,12.811485,5.0805326,15.0,20.230983178453634
Fresno,2018,7,26.48462096705111,46.4384160421007,22.14976,2.5782847,15.0,23.6462897093963
Fresno,2018,8,24.23737309990707,42.04345040765038,20.051092,4.6971827,15.0,22.925582188670894
Fresno,2018,9,21.128174709620964,29.258780484765104,12.410023,6.343648,15.0,19.992390875716506
Fresno,2018,10,15.343248835219242,31.229634782556836,18.099157,4.394408,15.0,14.656789883888178
Fresno,2018,11,10.212743365371068,26.26833480250349,14.097305,3.3047009,15.0,8.688868188708247
Fresno,2018,12,5.573444510492038,6.484975694732085,5.605468,1.9801707,15.0,4.890050153511372
Fresno,2018,1,7.59460827464153,,,,,
Fresno,2018,2,6.370824439919431,,,,,
Fresno,2018,3,7.852293148922911,,,,,
Fresno,2018,4,12.960991493030122,20.852196576915798,8.237858,3.4522183,16.0,11.148379905834364
Fresno,2018,5,16.308109935850325,32.207601120009954,15.875668,2.1135666,16.0,15.634527908564628
Fresno,2018,6,22.03474855826954,44.5165834249987,12.811485,5.0805326,16.0,20.230983178453634
Fresno,2018,7,26.48462096705111,44.24304580667065,22.14976,2.5782847,16.0,23.6462897093963
Fresno,2018,8,24.23737309990707,43.4901792248626,20.051092,4.6971827,16.0,22.925582188670894
Fresno,2018,9,21.128174709620964,32.5712029999954,12.410023,6.343648,16.0,19.992390875716506
Fresno,2018,10,15.343248835219242,32.64187627031287,18.099157,4.394408,16.0,14.656789883888178
Fresno,2018,11,10.212743365371068,27.50210845675346,14.097305,3.3047009,16.0,8.688868188708247
Fresno,2018,12,5.573444510492038,12.953327646255289,5.605468,1.9801707,16.0,4.890050153511372
Fresno,2018,1,7.59460827464153,,,,,
Fresno,2018,2,6.370824439919431,,,,,
Fresno,2018,3,7.852293148922911,,,,,
Fresno,2018,4,12.960991493030122,17.393281704751935,8.237858,3.4522183,17.0,11.148379905834364
Fresno,2018,5,16.308109935850325,32.33347334750431,15.875668,2.1135666,17.0,15.634527908564628
Fresno,2018,6,22.03474855826954,28.026759928946248,12.811485,5.0805326,17.0,20.230983178453634
Fresno,2018,7,26.48462096705111,45.753132197869036,22.14976,2.5782847,17.0,23.6462897093963
Fresno,2018,8,24.23737309990707,48.297354491138485,20.051092,4.6971827,17.0,22.925582188670894
Fresno,2018,9,21.128174709620964,35.23895233985895,12.410023,6.343648,17.0,19.992390875716506
Fresno,2018,10,15.343248835219242,26.999670350466587,18.099157,4.394408,17.0,14.656789883888178
Fresno,2018,11,10.212743365371068,23.262531105243454,14.097305,3.3047009,17.0,8.688868188708247
Fresno,2018,12,5.573444510492038,10.29183109081978,5.605468,1.9801707,17.0,4.890050153511372
Fresno,2018,1,7.59460827464153,,,,,
Fresno,2018,2,6.370824439919431,,,,,
Fresno,2018,3,7.852293148922911,,,,,
Fresno,2018,4,12.960991493030122,18.249771529011973,8.237858,3.4522183,18.0,11.148379905834364
Fresno,2018,5,16.308109935850325,28.818048960104537,15.875668,2.1135666,18.0,15.634527908564628
Fresno,2018,6,22.03474855826954,27.886248475235647,12.811485,5.0805326,18.0,20.230983178453634
Fresno,2018,7,26.48462096705111,42.93222789359507,22.14976,2.5782847,18.0,23.6462897093963
Fresno,2018,8,24.23737309990707,45.88233406391094,20.051092,4.6971827,18.0,22.925582188670894
Fresno,2018,9,21.128174709620964,41.47474844903522,12.410023,6.343648,18.0,19.992390875716506
Fresno,2018,10,15.343248835219242,35.684423010271594,18.099157,4.394408,18.0,14.656789883888178
Fresno,2018,11,10.212743365371068,23.58138289375962,14.097305,3.3047009,18.0,8.688868188708247
Fresno,2018,12,5.573444510492038,10.336321428003117,5.605468,1.9801707,18.0,4.890050153511372
Fresno,2018,1,7.59460827464153,,,,,
Fresno,2018,2,6.370824439919431,,,,,
Fresno,2018,3,7.852293148922911,,,,,
Fresno,2018,4,12.960991493030122,20.29750274138749,8.237858,3.4522183,19.0,11.148379905834364
Fresno,2018,5,16.308109935850325,29.910651375198597,15.875668,2.1135666,19.0,15.634527908564628
Fresno,2018,6,22.03474855826954,38.944450603218485,12.811485,5.0805326,19.0,20.230983178453634
Fresno,2018,7,26.48462096705111,48.323703835828816,22.14976,2.5782847,19.0,23.6462897093963
Fresno,2018,8,24.23737309990707,48.139368479937346,20.051092,4.6971827,19.0,22.925582188670894
Fresno,2018,9,21.128174709620964,33.63469693759477,12.410023,6.343648,19.0,19.992390875716506
Fresno,2018,10,15.343248835219242,34.55296839496724,18.099157,4.394408,19.0,14.656789883888178
Fresno,2018,11,10.212743365371068,27.18756366773067,14.097305,3.3047009,19.0,8.688868188708247
Fresno,2018,12,5.573444510492038,8.150264470039888,5.605468,1.9801707,19.0,4.890050153511372
Fresno,2018,1,7.59460827464153,,,,,
Fresno,2018,2,6.370824439919431,,,,,
Fresno,2018,3,7.852293148922911,,,,,
Fresno,2018,4,12.960991493030122,20.943562244726458,8.237858,3.4522183,20.0,11.148379905834364
Fresno,2018,5,16.308109935850325,30.15585076537773,15.875668,2.1135666,20.0,15.634527908564628
Fresno,2018,6,22.03474855826954,32.164847651708534,12.811485,5.0805326,20.0,20.230983178453634
Fresno,2018,7,26.48462096705111,46.843644831836684,22.14976,2.5782847,20.0,23.6462897093963
Fresno,2018,8,24.23737309990707,39.2863682100407,20.051092,4.6971827,20.0,22.925582188670894
Fresno,2018,9,21.128174709620964,32.31313702715304,12.410023,6.343648,20.0,19.992390875716506
Fresno,2018,10,15.343248835219242,35.24333698343542,18.099157,4.394408,20.0,14.656789883888178
Fresno,2018,11,10.212743365371068,16.75407360146754,14.097305,3.3047009,20.0,8.688868188708247
Fresno,2018,12,5.573444510492038,12.497321271343111,5.605468,1.9801707,20.0,4.890050153511372
Fresno,2018,1,7.59460827464153,,,,,
Fresno,2018,2,6.370824439919431,,,,,
Fresno,2018,3,7.852293148922911,,,,,
Fresno,2018,4,12.960991493030122,17.650198551616416,8.237858,3.4522183,21.0,11.148379905834364
Fresno,2018,5,16.308109935850325,29.83812386145675,15.875668,2.1135666,21.0,15.634527908564628
Fresno,2018,6,22.03474855826954,16.644398571713104,12.811485,5.0805326,21.0,20.230983178453634
Fresno,2018,7,26.48462096705111,45.66438783303321,22.14976,2.5782847,21.0,23.6462897093963
Fresno,2018,8,24.23737309990707,42.480110808016605,20.051092,4.6971827,21.0,22.925582188670894
Fresno,2018,9,21.128174709620964,22.4023933072462,12.410023,6.343648,21.0,19.992390875716506
Fresno,2018,10,15.343248835219242,28.74874405394591,18.099157,4.394408,21.0,14.656789883888178
Fresno,2018,11,10.212743365371068,22.12266018712581,14.097305,3.3047009,21.0,8.688868188708247
Fresno,2018,12,5.573444510492038,11.340775277146143,5.605468,1.9801707,21.0,4.890050153511372
Fresno,2018,1,7.59460827464153,,,,,
Fresno,2018,2,6.370824439919431,,,,,
Fresno,2018,3,7.852293148922911,,,,,
Fresno,2018,4,12.960991493030122,17.51504890012591,8.237858,3.4522183,22.0,11.148379905834364
Fresno,2018,5,16.308109935850325,33.55982988691724,15.875668,2.1135666,22.0,15.634527908564628
Fresno,2018,6,22.03474855826954,32.34596284064948,12.811485,5.0805326,22.0,20.230983178453634
Fresno,2018,7,26.48462096705111,46.31967860540803,22.14976,2.5782847,22.0,23.6462897093963
Fresno,2018,8,24.23737309990707,40.46072946121551,20.051092,4.6971827,22.0,22.925582188670894
Fresno,2018,9,21.128174709620964,37.36263706446191,12.410023,6.343648,22.0,19.992390875716506
Fresno,2018,10,15.343248835219242,31.532786847303022,18.099157,4.394408,22.0,14.656789883888178
Fresno,2018,11,10.212743365371068,14.718798165402323,14.097305,3.3047009,22.0,8.688868188708247
Fresno,2018,12,5.573444510492038,9.811796809807745,5.605468,1.9801707,22.0,4.890050153511372
Fresno,2018,1,7.59460827464153,,,,,
Fresno,2018,2,6.370824439919431,,,,,
Fresno,2018,3,7.852293148922911,,,,,
Fresno,2018,4,12.960991493030122,22.59517092083116,8.237858,3.4522183,23.0,11.148379905834364
Fresno,2018,5,16.308109935850325,32.711766485238414,15.875668,2.1135666,23.0,15.634527908564628
Fresno,2018,6,22.03474855826954,32.080960446698484,12.811485,5.0805326,23.0,20.230983178453634
Fresno,2018,7,26.48462096705111,39.861817919488566,22.14976,2.5782847,23.0,23.6462897093963
Fresno,2018,8,24.23737309990707,47.37079910831281,20.051092,4.6971827,23.0,22.925582188670894
Fresno,2018,9,21.128174709620964,49.19627074289497,12.410023,6.343648,23.0,19.992390875716506
Fresno,2018,10,15.343248835219242,24.31910193793039,18.099157,4.394408,23.0,14.656789883888178
Fresno,2018,11,10.212743365371068,13.142796489073826,14.097305,3.3047009,23.0,8.688868188708247
Fresno,2018,12,5.573444510492038,12.191660982891479,5.605468,1.9801707,23.0,4.890050153511372
Fresno,2018,1,7.59460827464153,,,,,
Fresno,2018,2,6.370824439919431,,,,,
Fresno,2018,3,7.852293148922911,,,,,
Fresno,2018,4,12.960991493030122,19.531766313312517,8.237858,3.4522183,24.0,11.148379905834364
Fresno,2018,5,16.308109935850325,29.78217333598333,15.875668,2.1135666,24.0,15.634527908564628
Fresno,2018,6,22.03474855826954,30.82400800441015,12.811485,5.0805326,24.0,20.230983178453634
Fresno,2018,7,26.48462096705111,47.46168387897449,22.14976,2.5782847,24.0,23.6462897093963
Fresno,2018,8,24.23737309990707,40.58661591111995,20.051092,4.6971827,24.0,22.925582188670894
Fresno,2018,9,21.128174709620964,29.436748836532452,12.410023,6.343648,24.0,19.992390875716506
Fresno,2018,10,15.343248835219242,32.688181457887524,18.099157,4.394408,24.0,14.656789883888178
Fresno,2018,11,10.212743365371068,20.109682433305817,14.097305,3.3047009,24.0,8.688868188708247
Fresno,2018,12,5.573444510492038,10.07344189792111,5.605468,1.9801707,24.0,4.890050153511372
Fresno,2018,1,7.59460827464153,,,,,
Fresno,2018,2,6.370824439919431,,,,,
Fresno,2018,3,7.852293148922911,,,,,
Fresno,2018,4,12.960991493030122,21.263228302562588,8.237858,3.4522183,25.0,11.148379905834364
Fresno,2018,5,16.308109935850325,30.92845742579781,15.875668,2.1135666,25.0,15.634527908564628
Fresno,2018,6,22.03474855826954,31.255732382684414,12.811485,5.0805326,25.0,20.230983178453634
Fresno,2018,7,26.48462096705111,49.44477414138994,22.14976,2.5782847,25.0,23.6462897093963
Fresno,2018,8,24.23737309990707,39.82733965971327,20.051092,4.6971827,25.0,22.925582188670894
Fresno,2018,9,21.128174709620964,32.10212931387674,12.410023,6.343648,25.0,19.992390875716506
Fresno,2018,10,15.343248835219242,40.874625253303876,18.099157,4.394408,25.0,14.656789883888178
Fresno,2018,11,10.212743365371068,23.124529561276955,14.097305,3.3047009,25.0,8.688868188708247
Fresno,2018,12,5.573444510492038,9.753081993258206,5.605468,1.9801707,25.0,4.890050153511372
Fresno,2018,1,7.59460827464153,,,,,
Fresno,2018,2,6.370824439919431,,,,,
Fresno,2018,3,7.852293148922911,,,,,
Fresno,2018,4,12.960991493030122,18.33588485680894,8.237858,3.4522183,26.0,11.148379905834364
Fresno,2018,5,16.308109935850325,30.72335201468571,15.875668,2.1135666,26.0,15.634527908564628
Fresno,2018,6,22.03474855826954,33.3458959293802,12.811485,5.0805326,26.0,20.230983178453634
Fresno,2018,7,26.48462096705111,45.80388372842697,22.14976,2.5782847,26.0,23.6462897093963
Fresno,2018,8,24.23737309990707,47.02789924550576,20.051092,4.6971827,26.0,22.925582188670894
Fresno,2018,9,21.128174709620964,29.915599069769,12.410023,6.343648,26.0,19.992390875716506
Fresno,2018,10,15.343248835219242,37.238690822148634,18.099157,4.394408,26.0,14.656789883888178
Fresno,2018,11,10.212743365371068,25.37029627578579,14.097305,3.3047009,26.0,8.688868188708247
Fresno,2018,12,5.573444510492038,11.81275434893885,5.605468,1.9801707,26.0,4.890050153511372
Fresno,2018,1,7.59460827464153,,,,,
Fresno,2018,2,6.370824439919431,,,,,
Fresno,2018,3,7.852293148922911,,,,,
Fresno,2018,4,12.960991493030122,21.87894702881729,8.237858,3.4522183,27.0,11.148379905834364
Fresno,2018,5,16.308109935850325,33.09210290255081,15.875668,2.1135666,27.0,15.634527908564628
Fresno,2018,6,22.03474855826954,37.69248916013862,12.811485,5.0805326,27.0,20.230983178453634
Fresno,2018,7,26.48462096705111,47.461752876038254,22.14976,2.5782847,27.0,23.6462897093963
Fresno,2018,8,24.23737309990707,49.069873158347974,20.051092,4.6971827,27.0,22.925582188670894
Fresno,2018,9,21.128174709620964,29.771620953572608,12.410023,6.343648,27.0,19.992390875716506
Fresno,2018,10,15.343248835219242,29.528523087143846,18.099157,4.394408,27.0,14.656789883888178
Fresno,2018,11,10.212743365371068,32.21927943011236,14.097305,3.3047009,27.0,8.688868188708247
Fresno,2018,12,5.573444510492038,12.085025880395271,5.605468,1.9801707,27.0,4.890050153511372
Fresno,2018,1,7.59460827464153,,,,,
Fresno,2018,2,6.370824439919431,,,,,
Fresno,2018,3,7.852293148922911,,,,,
Fresno,2018,4,12.960991493030122,20.33854224412613,8.237858,3.4522183,28.0,11.148379905834364
Fresno,2018,5,16.308109935850325,32.1285202347114,15.875668,2.1135666,28.0,15.634527908564628
